simTime,atmosphericLoss_dB,fspl_dB,power_dBm
7.2,0,206.475,-83.922
7.2,0,206.648,-84.0953
7.2,0,206.518,-83.9657
7.2,0,206.556,-84.0033
7.20002024,0,205.161,-124.964
7.20003024,0,205.117,-124.939
7.20004024,0,205.294,-125.289
7.20005024,0,205.145,-125.011
7.20006024,0,205.143,-125.046
7.3,0,206.456,-83.9034
7.3,0,206.475,-83.922
7.3,0,206.648,-84.0953
7.3,0,206.518,-83.9657
7.3,0,206.556,-84.0033
7.30002024,0,205.161,-124.964
7.30003024,0,205.117,-124.939
7.30004024,0,205.358,-125.354
7.30005024,0,205.167,-125.033
7.30006024,0,205.165,-125.068
7.4,0,206.456,-83.9034
7.4,0,206.475,-83.922
7.4,0,206.648,-84.0953
7.4,0,206.518,-83.9657
7.4,0,206.556,-84.0033
7.40002024,0,205.204,-125.007
7.40003024,0,205.117,-124.939
7.40004024,0,205.358,-125.354
7.40005024,0,205.21,-125.076
7.40006024,0,205.208,-125.111
7.5,0,206.456,-83.9034
7.5,0,206.475,-83.922
7.5,0,206.648,-84.0953
7.5,0,206.518,-83.9657
7.5,0,206.556,-84.0033
7.50002024,0,205.204,-125.007
7.50003024,0,205.204,-125.026
7.50004024,0,205.358,-125.354
7.50005024,0,205.21,-125.076
7.50006024,0,205.143,-125.046
7.6,0,206.456,-83.9034
7.6,0,206.475,-83.922
7.6,0,206.648,-84.0953
7.6,0,206.518,-83.9657
7.6,0,206.556,-84.0033
7.60002024,0,205.182,-124.986
7.60003024,0,205.161,-124.983
7.60004024,0,205.272,-125.267
7.60005024,0,205.145,-125.011
7.60006024,0,205.186,-125.09
7.7,0,206.456,-83.9034
7.7,0,206.475,-83.922
7.7,0,206.648,-84.0953
7.7,0,206.518,-83.9657
7.7,0,206.556,-84.0033
7.70002024,0,205.161,-124.964
7.70003024,0,205.117,-124.939
7.70004024,0,205.294,-125.289
7.70005024,0,205.21,-125.076
7.70006024,0,205.186,-125.09
7.8,0,206.456,-83.9034
7.8,0,206.475,-83.922
7.8,0,206.648,-84.0953
7.8,0,206.518,-83.9657
7.8,0,206.556,-84.0033
7.80002024,0,205.161,-124.964
7.80003024,0,205.182,-125.004
7.80004024,0,205.272,-125.267
7.80005024,0,205.21,-125.076
7.80006024,0,205.208,-125.111
7.9,0,206.456,-83.9034
7.9,0,206.475,-83.922
7.9,0,206.648,-84.0953
7.9,0,206.518,-83.9657
7.9,0,206.556,-84.0033
7.90002024,0,205.139,-124.942
7.90003024,0,205.161,-124.983
7.90004024,0,205.358,-125.354
7.90005024,0,205.124,-124.989
7.90006024,0,205.186,-125.09
8,0,206.456,-83.9034
8,0,206.475,-83.922
8,0,206.648,-84.0953
8,0,206.518,-83.9657
8,0,206.556,-84.0033
8.00002024,0,205.161,-124.964
8.00003024,0,205.117,-124.939
8.00004024,0,205.337,-125.332
8.00005024,0,205.21,-125.076
8.00006024,0,205.143,-125.046
8.1,0,206.456,-83.9034
8.1,0,206.475,-83.922
8.1,0,206.648,-84.0953
8.1,0,206.518,-83.9657
8.1,0,206.556,-84.0033
8.10002024,0,205.204,-125.007
8.10003024,0,205.182,-125.004
8.10004024,0,205.358,-125.354
8.10005024,0,205.21,-125.076
8.10006024,0,205.208,-125.111
8.2,0,206.456,-83.9034
8.2,0,206.475,-83.922
8.2,0,206.648,-84.0953
8.2,0,206.518,-83.9657
8.2,0,206.556,-84.0033
8.20002024,0,205.182,-124.986
8.20003024,0,205.117,-124.939
8.20004024,0,205.294,-125.289
8.20005024,0,205.167,-125.033
8.20006024,0,205.186,-125.09
8.3,0,206.456,-83.9034
8.3,0,206.475,-83.922
8.3,0,206.648,-84.0953
8.3,0,206.518,-83.9657
8.3,0,206.556,-84.0033
8.30002024,0,205.204,-125.007
8.30003024,0,205.182,-125.004
8.30004024,0,205.358,-125.354
8.30005024,0,205.21,-125.076
8.30006024,0,205.186,-125.09
8.4,0,206.456,-83.9034
8.4,0,206.475,-83.922
8.4,0,206.648,-84.0953
8.4,0,206.518,-83.9657
8.4,0,206.556,-84.0033
8.40002024,0,205.182,-124.986
8.40003024,0,205.161,-124.983
8.40004024,0,205.272,-125.267
8.40005024,0,205.145,-125.011
8.40006024,0,205.165,-125.068
8.5,0,206.456,-83.9034
8.5,0,206.475,-83.922
8.5,0,206.648,-84.0953
8.5,0,206.518,-83.9657
8.5,0,206.556,-84.0033
8.50002024,0,205.161,-124.964
8.50003024,0,205.204,-125.026
8.50004024,0,205.337,-125.332
8.50005024,0,205.124,-124.989
