simTime,MCCIndex,specWeatherModel
10,0,0
10.00001,0,0
10,1,108.48
10.00001,1,108.48
10,2,12.0582
10.00001,2,12.0582
10,3,75.9383
10.00001,3,75.9383
10,4,86.0162
10.00001,4,86.0162
10.1,0,0
10.10001,0,0
10.1,1,108.48
10.10001,1,108.48
10.1,2,12.0582
10.10001,2,7.36209
10.1,3,75.9383
10.10001,3,75.9383
10.1,4,86.0162
10.10001,4,86.0162
10.2,0,0
10.20001,0,0
10.2,1,108.48
10.20001,1,89.9003
10.2,2,7.36209
10.20001,2,7.36209
10.2,3,75.9383
10.20001,3,75.9383
10.2,4,86.0162
10.20001,4,81.0072
10.3,0,0
10.30001,0,0
10.3,1,89.9003
10.30001,1,89.9003
10.3,2,7.36209
10.30001,2,7.36209
10.3,3,75.9383
10.30001,3,100.09
10.3,4,81.0072
10.30001,4,81.0072
10.4,0,0
10.40001,0,16.9621
10.4,1,89.9003
10.40001,1,89.9003
10.4,2,7.36209
10.40001,2,0
10.4,3,100.09
10.40001,3,100.09
10.4,4,81.0072
10.40001,4,81.0072
10.5,0,16.9621
10.50001,0,16.9621
10.5,1,89.9003
10.50001,1,80.7966
10.5,2,0
10.50001,2,19.1106
10.5,3,100.09
10.50001,3,87.6001
10.5,4,81.0072
10.50001,4,81.0072
10.6,0,16.9621
10.60001,0,16.9621
10.6,1,80.7966
10.60001,1,80.7966
10.6,2,19.1106
10.60001,2,19.1106
10.6,3,87.6001
10.60001,3,87.6001
10.6,4,81.0072
10.60001,4,76.3342
10.7,0,16.9621
10.70001,0,24.042
10.7,1,80.7966
10.70001,1,80.7966
10.7,2,19.1106
10.70001,2,19.1106
10.7,3,87.6001
10.70001,3,73.2916
10.7,4,76.3342
10.70001,4,84.6272
10.8,0,24.042
10.80001,0,24.042
10.8,1,80.7966
10.80001,1,80.7966
10.8,2,19.1106
10.80001,2,2.42992
10.8,3,73.2916
10.80001,3,73.2916
10.8,4,84.6272
10.80001,4,84.6272
10.9,0,24.042
10.90001,0,13.3169
10.9,1,80.7966
10.90001,1,73.9436
10.9,2,2.42992
10.90001,2,2.42992
10.9,3,73.2916
10.90001,3,73.2916
10.9,4,84.6272
10.90001,4,84.6272
11,0,13.3169
11.00001,0,4.62787
11,1,73.9436
11.00001,1,73.9436
11,2,2.42992
11.00001,2,0.474495
11,3,73.2916
11.00001,3,73.8461
11,4,84.6272
11.00001,4,84.6272
11.1,0,4.62787
11.10001,0,4.62787
11.1,1,73.9436
11.10001,1,73.9436
11.1,2,0.474495
11.10001,2,0.474495
11.1,3,73.8461
11.10001,3,54.7653
11.1,4,84.6272
11.10001,4,85.9686
11.2,0,4.62787
11.20001,0,4.62787
11.2,1,73.9436
11.20001,1,73.9436
11.2,2,0.474495
11.20001,2,0.474495
11.2,3,54.7653
11.20001,3,54.7653
11.2,4,85.9686
11.20001,4,72.0786
11.3,0,4.62787
11.30001,0,4.62787
