simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
3.1,4,3.64346,0.328728,213.142,-94.5619,10.3864,1
3.2,0,29.8452,1.28309,213.082,-121.658,32.147,2
3.2,1,0,0.00376651,213.091,-90.5417,0,0
3.2,2,33.6571,1.96187,213.254,-126.32,25.7025,2
3.2,3,7.61465,0.731377,213.115,-98.9079,9.37176,1
3.2,4,17.0397,1.53739,213.142,-109.167,10.3864,1
3.3,0,8.74236,0.375846,213.082,-99.6475,32.147,2
3.3,1,0,0.00990291,213.091,-90.5479,0,0
3.3,2,7.35119,0.4285,213.254,-98.481,25.7025,2
3.3,3,2.3548,0.0103692,213.115,-92.9271,1.61914,0
3.3,4,4.33316,0.390956,213.142,-95.3138,10.3864,1
3.4,0,8.74236,0.375846,213.082,-99.6475,32.147,2
3.4,1,0,0.00376651,213.091,-90.5417,0,0
3.4,2,21.0371,1.22625,213.254,-112.965,25.7025,2
3.4,3,0,0.0145198,213.115,-90.5764,0,0
3.4,4,3.64346,0.328728,213.142,-94.5619,10.3864,1
3.5,0,20.5615,0.883967,213.082,-111.975,32.147,2
3.5,1,0,0.00376651,213.091,-90.5417,0,0
3.5,2,8.90746,0.4285,213.254,-100.037,32.9328,2
3.5,3,0,0.0038019,213.115,-90.5657,0,0
3.5,4,14.6621,1.32287,213.142,-106.575,10.3864,1
3.6,0,22.3898,0.962566,213.082,-113.882,32.147,2
3.6,1,0,0.0153875,213.091,-90.5533,0,0
3.6,2,10.532,0.4285,213.254,-101.662,40.8833,2
3.6,3,0,0.0174255,213.115,-90.5793,0,0
3.6,4,13.7283,1.23862,213.142,-105.557,10.3864,1
3.7,0,8.74236,0.375846,213.082,-99.6475,32.147,2
3.7,1,0,0.00376651,213.091,-90.5417,0,0
3.7,2,32.3554,1.3164,213.254,-124.373,40.8833,2
3.7,3,0,0.0038019,213.115,-90.5657,0,0
3.7,4,15.0857,1.07173,213.142,-106.747,14.1404,1
3.8,0,9.53314,0.375846,213.082,-100.438,35.9489,2
3.8,1,4.82019,0.320153,213.091,-95.6783,14.9063,1
3.8,2,41.6166,1.6932,213.254,-134.011,40.8833,2
3.8,3,0,0.0038019,213.115,-90.5657,0,0
3.8,4,4.62719,0.328728,213.142,-95.5456,14.1404,1
3.9,0,23.5231,1.1794,213.082,-115.232,26.3592,2
3.9,1,0.865712,0.00376651,213.091,-91.4074,1.62476,0
3.9,2,10.532,0.4285,213.254,-101.662,40.8833,2
3.9,3,0,0.0038019,213.115,-90.5657,0,0
3.9,4,12.0089,0.853146,213.142,-103.452,14.1404,1
4,0,4.86916,0.319469,213.082,-95.7179,15.1021,1
4,1,12.6034,1.35433,213.091,-104.496,8.01043,1
4,2,24.5208,0.997645,213.254,-116.22,40.8833,2
4,3,0,0.0149184,213.115,-90.5768,0,0
4,4,32.2598,1.66951,213.142,-124.519,26.2533,2
4.1,0,6.16647,0.319469,213.082,-97.0152,20.486,1
4.1,1,2.97935,0.320153,213.091,-93.8375,8.01043,1
4.1,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.1,3,0,0.0190086,213.115,-90.5809,0,0
4.1,4,17.4667,0.864534,213.142,-108.921,22.5455,1
4.2,0,6.16647,0.319469,213.082,-97.0152,20.486,1
4.2,1,2.97935,0.320153,213.091,-93.8375,8.01043,1
4.2,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.2,3,0,0.0038019,213.115,-90.5657,0,0
4.2,4,6.64149,0.328728,213.142,-97.5599,22.5455,1
4.3,0,6.16647,0.319469,213.082,-97.0152,20.486,1
4.3,1,2.97935,0.320153,213.091,-93.8375,8.01043,1
4.3,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.3,3,0,0.0151216,213.115,-90.577,0,0
4.3,4,6.64149,0.328728,213.142,-97.5599,22.5455,1
4.4,0,3.69207,0.319469,213.082,-94.5408,10.5657,1
4.4,1,10.1903,1.09502,213.091,-101.823,8.01043,1
4.4,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.4,3,0,0.00578737,213.115,-90.5677,0,0
4.4,4,10.4593,0.517696,213.142,-101.567,22.5455,1
4.5,0,3.69207,0.319469,213.082,-94.5408,10.5657,1
4.5,1,2.97935,0.320153,213.091,-93.8375,8.01043,1
4.5,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.5,3,0,0.0038019,213.115,-90.5657,0,0
4.5,4,6.99879,0.377444,213.142,-97.9659,20.182,1
4.6,0,3.69207,0.319469,213.082,-94.5408,10.5657,1
4.6,1,2.97935,0.320153,213.091,-93.8375,8.01043,1
4.6,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.6,3,0,0.0038019,213.115,-90.5657,0,0
4.6,4,7.3443,0.386739,213.142,-98.3207,25.6714,2
4.7,0,17.3144,1.49819,213.082,-109.342,10.5657,1
4.7,1,0,0.0115671,213.091,-90.5495,0,0
4.7,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.7,3,0,0.0123308,213.115,-90.5742,0,0
4.7,4,10.0385,0.386739,213.142,-101.015,38.4277,2
4.8,0,14.6408,1.26684,213.082,-106.437,10.5657,1
4.8,1,0,0.00948682,213.091,-90.5474,0,0
4.8,2,10.532,0.4285,213.254,-101.662,40.8833,2
4.8,3,0,0.0038019,213.115,-90.5657,0,0
4.8,4,36.0322,1.64677,213.142,-128.269,30.8228,2
4.9,0,14.4701,1.25207,213.082,-106.251,10.5657,1
4.9,1,0,0.00376651,213.091,-90.5417,0,0
4.9,2,15.0935,0.61409,213.254,-106.409,40.8833,2
4.9,3,0,0.00788634,213.115,-90.5698,0,0
4.9,4,10.8049,0.386739,213.142,-101.781,42.256,2
5,0,3.69207,0.319469,213.082,-94.5408,10.5657,1
5,1,0,0.00376651,213.091,-90.5417,0,0
5,2,35.4419,1.44198,213.254,-127.585,40.8833,2
5,3,0,0.0138435,213.115,-90.5757,0,0
5,4,13.6122,0.386739,213.142,-104.589,56.9339,2
5.1,0,7.31189,0.375846,213.082,-98.217,25.5253,2
5.1,1,0.84365,0.00376651,213.091,-91.3854,1.57151,0
5.1,2,33.1689,1.28072,213.254,-125.151,43.739,2
5.1,3,0,0.00741231,213.115,-90.5693,0,0
5.1,4,11.6765,0.386739,213.142,-102.653,46.707,2
5.2,0,7.31189,0.375846,213.082,-98.217,25.5253,2
5.2,1,0.84365,0.00376651,213.091,-91.3854,1.57151,0
5.2,2,10.9213,0.4285,213.254,-102.051,42.8446,2
5.2,3,0,0.0159627,213.115,-90.5779,0,0
