simTime,MCCIndex,specWeatherModel,cloudCover,cloudHeight
47.5,0,0,0,4.0165
47.50001,0,0,0,1.17497
47.5,1,9.12143,1,4.51935
47.50001,1,9.12143,1,1
47.5,2,8.10334,1,1
47.50001,2,8.10334,1,1
47.5,3,14.0305,1,1
47.50001,3,7.06485,1,1
47.5,4,42.205,2,2.63508
47.50001,4,41.0773,2,1
47.6,0,0,0,1.17497
47.60001,0,0,0,1.51467
47.6,1,9.12143,1,1
47.60001,1,9.12143,1,1.05213
47.6,2,8.10334,1,1
47.60001,2,8.10334,1,1
47.6,3,7.06485,1,1
47.60001,3,7.06485,1,2.44042
47.6,4,41.0773,2,1
47.60001,4,41.8271,2,2.52611
47.7,0,0,0,1.51467
47.70001,0,0,0,1
47.7,1,9.12143,1,1.05213
47.70001,1,9.12143,1,2.31437
47.7,2,8.10334,1,1
47.70001,2,8.10334,1,3.48776
47.7,3,7.06485,1,2.44042
47.70001,3,4.7556,1,3.83553
47.7,4,41.8271,2,2.52611
47.70001,4,41.8271,2,1.01219
47.8,0,0,0,1
47.80001,0,0,0,2.94306
47.8,1,9.12143,1,2.31437
47.80001,1,0,0,2.7474
47.8,2,8.10334,1,3.48776
47.80001,2,8.10334,1,4.14059
47.8,3,4.7556,1,3.83553
47.80001,3,4.7556,1,1
47.8,4,41.8271,2,1.01219
47.80001,4,41.8271,2,2.777
47.9,0,0,0,2.94306
47.90001,0,0,0,1
47.9,1,0,0,2.7474
47.90001,1,12.6621,1,1
47.9,2,8.10334,1,4.14059
47.90001,2,6.6373,1,1
47.9,3,4.7556,1,1
47.90001,3,4.7556,1,1
47.9,4,41.8271,2,2.777
47.90001,4,41.8271,2,1
48,0,0,0,1
48.00001,0,0,0,1
48,1,12.6621,1,1
48.00001,1,26.2436,2,1
48,2,6.6373,1,1
48.00001,2,1.72903,0,1
48,3,4.7556,1,1
48.00001,3,4.7556,1,1
48,4,41.8271,2,1
48.00001,4,41.8271,2,1
48.1,0,0,0,1
48.10001,0,2.54781,0,1
48.1,1,26.2436,2,1
48.10001,1,26.2436,2,4.05736
48.1,2,1.72903,0,1
48.10001,2,1.72903,0,1
48.1,3,4.7556,1,1
48.10001,3,4.7556,1,1
48.1,4,41.8271,2,1
48.10001,4,41.8271,2,2.82468
48.2,0,2.54781,0,1
48.20001,0,2.54781,0,3.72991
48.2,1,26.2436,2,4.05736
48.20001,1,26.2436,2,1
48.2,2,1.72903,0,1
48.20001,2,8.20079,1,1
48.2,3,4.7556,1,1
48.20001,3,4.7556,1,3.88396
48.2,4,41.8271,2,2.82468
48.20001,4,41.8271,2,1.30995
48.3,0,2.54781,0,3.72991
48.30001,0,2.54781,0,1
48.3,1,26.2436,2,1
48.30001,1,12.6723,1,1
48.3,2,8.20079,1,1
48.30001,2,8.20079,1,4.34218
48.3,3,4.7556,1,3.88396
48.30001,3,4.7556,1,1
48.3,4,41.8271,2,1.30995
48.30001,4,48.3917,2,1
48.4,0,2.54781,0,1
48.40001,0,2.54781,0,1
48.4,1,12.6723,1,1
48.40001,1,12.6723,1,1
48.4,2,8.20079,1,4.34218
48.40001,2,0,0,3.22913
48.4,3,4.7556,1,1
48.40001,3,4.7556,1,1
48.4,4,48.3917,2,1
48.40001,4,48.3917,2,2.76172
48.5,0,2.54781,0,1
48.50001,0,2.54781,0,4.61841
48.5,1,12.6723,1,1
48.50001,1,12.6723,1,3.01388
48.5,2,0,0,3.22913
48.50001,2,0.818836,0,1
48.5,3,4.7556,1,1
48.50001,3,4.7556,1,4.72316
48.5,4,48.3917,2,2.76172
48.50001,4,40.3322,2,1
48.6,0,2.54781,0,4.61841
48.60001,0,17.4786,1,1
48.6,1,12.6723,1,3.01388
48.60001,1,6.03682,1,1
48.6,2,0.818836,0,1
48.60001,2,7.90008,1,2.56146
48.6,3,4.7556,1,4.72316
48.60001,3,9.35234,1,1
48.6,4,40.3322,2,1
48.60001,4,40.3322,2,2.07514
48.7,0,17.4786,1,1
48.70001,0,17.4786,1,1
48.7,1,6.03682,1,1
48.70001,1,6.03682,1,4.7132
48.7,2,7.90008,1,2.56146
48.70001,2,7.90008,1,1
48.7,3,9.35234,1,1
48.70001,3,9.35234,1,3.77424
48.7,4,40.3322,2,2.07514
48.70001,4,40.3322,2,4.59455
48.8,0,17.4786,1,1
48.80001,0,17.4786,1,4.45419
48.8,1,6.03682,1,4.7132
48.80001,1,6.03682,1,1.07551
48.8,2,7.90008,1,1
48.80001,2,21.8509,1,1
48.8,3,9.35234,1,3.77424
48.80001,3,0,0,1
48.8,4,40.3322,2,4.59455
48.80001,4,40.7768,2,1
48.9,0,17.4786,1,4.45419
48.90001,0,17.4786,1,1
48.9,1,6.03682,1,1.07551
48.90001,1,0,0,3.79722
48.9,2,21.8509,1,1
48.90001,2,21.8509,1,1
48.9,3,0,0,1
48.90001,3,1.11623,0,1
48.9,4,40.7768,2,1
48.90001,4,32.3622,2,1
49,0,17.4786,1,1
49.00001,0,17.4786,1,1
49,1,0,0,3.79722
49.00001,1,0,0,1
49,2,21.8509,1,1
49.00001,2,21.8509,1,1
49,3,1.11623,0,1
49.00001,3,0,0,1
49,4,32.3622,2,1
49.00001,4,32.3622,2,1
49.1,0,17.4786,1,1
49.10001,0,17.4786,1,1
49.1,1,0,0,1
49.10001,1,0,0,1
49.1,2,21.8509,1,1
49.10001,2,21.8509,1,3.07571
49.1,3,0,0,1
49.10001,3,0,0,3.99034
49.1,4,32.3622,2,1
49.10001,4,32.3622,2,3.67639
49.2,0,17.4786,1,1
49.20001,0,17.4786,1,1
49.2,1,0,0,1
49.20001,1,0,0,1
49.2,2,21.8509,1,3.07571
49.20001,2,8.11047,1,3.56826
49.2,3,0,0,3.99034
49.20001,3,0,0,1.38714
49.2,4,32.3622,2,3.67639
49.20001,4,32.3622,2,1.34514
49.3,0,17.4786,1,1
49.30001,0,17.4786,1,4.07898
49.3,1,0,0,1
49.30001,1,0,0,3.6025
49.3,2,8.11047,1,3.56826
49.30001,2,8.11047,1,1
49.3,3,0,0,1.38714
49.30001,3,0,0,1
49.3,4,32.3622,2,1.34514
49.30001,4,32.3622,2,1
49.4,0,17.4786,1,4.07898
49.40001,0,0.100859,0,1
49.4,1,0,0,3.6025
49.40001,1,0,0,1
49.4,2,8.11047,1,1
49.40001,2,8.11047,1,1
49.4,3,0,0,1
49.40001,3,0,0,1.12761
49.4,4,32.3622,2,1
49.40001,4,15.4466,1,1
49.5,0,0.100859,0,1
49.50001,0,0.100859,0,3.81188
49.5,1,0,0,1
49.50001,1,14.4444,1,1
49.5,2,8.11047,1,1
49.50001,2,8.11047,1,1
49.5,3,0,0,1.12761
49.50001,3,0,0,1
49.5,4,15.4466,1,1
49.50001,4,15.4466,1,1
49.6,0,0.100859,0,3.81188
49.60001,0,0.100859,0,1.07545
49.6,1,14.4444,1,1
49.60001,1,28.3117,2,1
49.6,2,8.11047,1,1
49.60001,2,8.11047,1,1
49.6,3,0,0,1
49.60001,3,0,0,3.38141
49.6,4,15.4466,1,1
49.60001,4,15.4466,1,1
49.7,0,0.100859,0,1.07545
49.70001,0,0,0,1
49.7,1,28.3117,2,1
49.70001,1,28.3117,2,1.39975
49.7,2,8.11047,1,1
49.70001,2,0.450296,0,3.18109
49.7,3,0,0,3.38141
49.70001,3,0,0,1
49.7,4,15.4466,1,1
49.70001,4,30.4262,2,2.67666
49.8,0,0,0,1
49.80001,0,11.5746,1,1
49.8,1,28.3117,2,1.39975
49.80001,1,28.3117,2,1
49.8,2,0.450296,0,3.18109
49.80001,2,0.450296,0,1
49.8,3,0,0,1
49.80001,3,0,0,1
49.8,4,30.4262,2,2.67666
49.80001,4,30.4262,2,1
49.9,0,11.5746,1,1
49.90001,0,2.17533,0,1.44827
49.9,1,28.3117,2,1
49.90001,1,28.3117,2,2.02523
49.9,2,0.450296,0,1
49.90001,2,0,0,1
49.9,3,0,0,1
49.90001,3,0,0,1.2553
49.9,4,30.4262,2,1
49.90001,4,30.4262,2,1
50,0,2.17533,0,1.44827
50.00001,0,2.17533,0,1.71528
50,1,28.3117,2,2.02523
50.00001,1,28.3117,2,1
50,2,0,0,1
50.00001,2,0,0,3.09443
50,3,0,0,1.2553
50.00001,3,0,0,4.33288
50,4,30.4262,2,1
50.00001,4,11.7978,1,1
50.1,0,2.17533,0,1.71528
50.10001,0,2.17533,0,1
50.1,1,28.3117,2,1
50.10001,1,36.4809,2,4.38029
50.1,2,0,0,3.09443
50.10001,2,0,0,2.6495
50.1,3,0,0,4.33288
50.10001,3,0,0,2.47379
50.1,4,11.7978,1,1
50.10001,4,11.7978,1,1
50.2,0,2.17533,0,1
50.20001,0,2.17533,0,3.98088
50.2,1,36.4809,2,4.38029
50.20001,1,28.9493,2,1
50.2,2,0,0,2.6495
50.20001,2,0,0,1
50.2,3,0,0,2.47379
50.20001,3,0,0,4.30111
50.2,4,11.7978,1,1
50.20001,4,11.7978,1,4.66595
50.3,0,2.17533,0,3.98088
50.30001,0,2.17533,0,1
50.3,1,28.9493,2,1
50.30001,1,42.756,2,2.30895
50.3,2,0,0,1
50.30001,2,0.901323,0,2.24874
50.3,3,0,0,4.30111
50.30001,3,0,0,1
50.3,4,11.7978,1,4.66595
50.30001,4,11.7978,1,1.39482
50.4,0,2.17533,0,1
50.40001,0,2.17533,0,1
50.4,1,42.756,2,2.30895
50.40001,1,42.756,2,4.47376
50.4,2,0.901323,0,2.24874
50.40001,2,0.901323,0,1.51277
50.4,3,0,0,1
50.40001,3,0,0,1
50.4,4,11.7978,1,1.39482
50.40001,4,0,0,1.02336
50.5,0,2.17533,0,1
50.50001,0,2.17533,0,2.18119
50.5,1,42.756,2,4.47376
50.50001,1,45.3289,2,1
50.5,2,0.901323,0,1.51277
50.50001,2,0.901323,0,1
50.5,3,0,0,1
50.50001,3,0,0,1.7438
50.5,4,0,0,1.02336
50.50001,4,1.3257,0,1
50.6,0,2.17533,0,2.18119
50.60001,0,15.9223,1,1
50.6,1,45.3289,2,1
50.60001,1,45.3289,2,1
50.6,2,0.901323,0,1
50.60001,2,0.901323,0,3.90087
50.6,3,0,0,1.7438
50.60001,3,0,0,1.61359
50.6,4,1.3257,0,1
50.60001,4,4.16997,1,2.45688
50.7,0,15.9223,1,1
50.70001,0,4.5942,1,1.75058
50.7,1,45.3289,2,1
50.70001,1,45.3289,2,1
50.7,2,0.901323,0,3.90087
50.70001,2,0,0,3.02528
50.7,3,0,0,1.61359
50.70001,3,0,0,1
50.7,4,4.16997,1,2.45688
50.70001,4,4.16997,1,1
50.8,0,4.5942,1,1.75058
50.80001,0,4.5942,1,1
50.8,1,45.3289,2,1
50.80001,1,27.5254,2,1
50.8,2,0,0,3.02528
50.80001,2,0,0,1
50.8,3,0,0,1
50.80001,3,0.275218,0,1
50.8,4,4.16997,1,1
50.80001,4,4.16997,1,1
50.9,0,4.5942,1,1
50.90001,0,0,0,2.5949
50.9,1,27.5254,2,1
50.90001,1,27.5254,2,1
50.9,2,0,0,1
50.90001,2,0.274559,0,1
50.9,3,0.275218,0,1
50.90001,3,0.275218,0,1
50.9,4,4.16997,1,1
50.90001,4,4.16997,1,1.11373
51,0,0,0,2.5949
51.00001,0,0,0,1.99536
51,1,27.5254,2,1
51.00001,1,28.0002,2,1
51,2,0.274559,0,1
51.00001,2,0.274559,0,1
51,3,0.275218,0,1
51.00001,3,0,0,1
51,4,4.16997,1,1.11373
51.00001,4,4.16997,1,1
51.1,0,0,0,1.99536
51.10001,0,0,0,1
51.1,1,28.0002,2,1
51.10001,1,16.0848,1,1
51.1,2,0.274559,0,1
51.10001,2,0.274559,0,1
51.1,3,0,0,1
51.10001,3,0,0,2.01949
51.1,4,4.16997,1,1
51.10001,4,0,0,3.20635
51.2,0,0,0,1
51.20001,0,0,0,1
51.2,1,16.0848,1,1
51.20001,1,16.0848,1,1
51.2,2,0.274559,0,1
51.20001,2,0,0,1.3311
51.2,3,0,0,2.01949
51.20001,3,0,0,3.23236
51.2,4,0,0,3.20635
51.20001,4,0,0,1
51.3,0,0,0,1
51.30001,0,0,0,4.80466
51.3,1,16.0848,1,1
51.30001,1,16.0848,1,4.47764
51.3,2,0,0,1.3311
51.30001,2,0,0,1
51.3,3,0,0,3.23236
51.30001,3,0,0,1
51.3,4,0,0,1
51.30001,4,0,0,1
51.4,0,0,0,4.80466
51.40001,0,1.97009,0,1
51.4,1,16.0848,1,4.47764
51.40001,1,16.0848,1,4.24608
51.4,2,0,0,1
51.40001,2,0,0,1
51.4,3,0,0,1
51.40001,3,0,0,1
51.4,4,0,0,1
51.40001,4,10.2916,1,3.09823
51.5,0,1.97009,0,1
51.50001,0,1.97009,0,2.71931
51.5,1,16.0848,1,4.24608
51.50001,1,16.0848,1,1
51.5,2,0,0,1
51.50001,2,0,0,1
51.5,3,0,0,1
51.50001,3,0,0,4.33402
51.5,4,10.2916,1,3.09823
51.50001,4,10.2916,1,1
51.6,0,1.97009,0,2.71931
51.60001,0,9.61553,1,1
51.6,1,16.0848,1,1
51.60001,1,16.0848,1,2.4184
51.6,2,0,0,1
51.60001,2,0,0,1
51.6,3,0,0,4.33402
51.60001,3,3.91865,1,3.47853
51.6,4,10.2916,1,1
51.60001,4,10.2916,1,1
51.7,0,9.61553,1,1
51.70001,0,16.6004,1,1
51.7,1,16.0848,1,2.4184
51.70001,1,15.3862,1,1
51.7,2,0,0,1
51.70001,2,0,0,2.48219
51.7,3,3.91865,1,3.47853
51.70001,3,3.91865,1,1
51.7,4,10.2916,1,1
51.70001,4,10.2916,1,1
51.8,0,16.6004,1,1
51.80001,0,23.5695,1,4.08248
51.8,1,15.3862,1,1
51.80001,1,15.3862,1,1
51.8,2,0,0,2.48219
51.80001,2,0,0,1
51.8,3,3.91865,1,1
51.80001,3,3.91865,1,2.75846
51.8,4,10.2916,1,1
51.80001,4,0,0,1.12795
51.9,0,23.5695,1,4.08248
51.90001,0,30.5914,2,2.53086
51.9,1,15.3862,1,1
51.90001,1,15.3862,1,2.01712
51.9,2,0,0,1
51.90001,2,0,0,1.38841
51.9,3,3.91865,1,2.75846
51.90001,3,3.91865,1,1
51.9,4,0,0,1.12795
51.90001,4,0,0,1.32046
52,0,30.5914,2,2.53086
52.00001,0,30.5914,2,4.82574
52,1,15.3862,1,2.01712
52.00001,1,0,0,1.8371
52,2,0,0,1.38841
52.00001,2,0,0,1
52,3,3.91865,1,1
52.00001,3,3.91865,1,4.14313
52,4,0,0,1.32046
52.00001,4,0,0,1
52.1,0,30.5914,2,4.82574
52.10001,0,37.8299,2,2.91615
52.1,1,0,0,1.8371
52.10001,1,0,0,3.93876
52.1,2,0,0,1
52.10001,2,0,0,1
52.1,3,3.91865,1,4.14313
52.10001,3,3.91865,1,1
52.1,4,0,0,1
52.10001,4,4.78923,1,1.8334
52.2,0,37.8299,2,2.91615
52.20001,0,49.5572,2,2.99865
52.2,1,0,0,3.93876
52.20001,1,10.116,1,1
52.2,2,0,0,1
52.20001,2,0,0,1
52.2,3,3.91865,1,1
52.20001,3,0,0,1
52.2,4,4.78923,1,1.8334
52.20001,4,0.474901,0,1
52.3,0,49.5572,2,2.99865
52.30001,0,49.5572,2,1
52.3,1,10.116,1,1
52.30001,1,10.116,1,1
52.3,2,0,0,1
52.30001,2,0,0,1
52.3,3,0,0,1
52.30001,3,0,0,1
52.3,4,0.474901,0,1
52.30001,4,0.474901,0,1
52.4,0,49.5572,2,1
52.40001,0,49.5572,2,1
52.4,1,10.116,1,1
52.40001,1,13.5536,1,3.07779
52.4,2,0,0,1
52.40001,2,0,0,1
52.4,3,0,0,1
52.40001,3,0,0,3.75245
52.4,4,0.474901,0,1
52.40001,4,0.474901,0,1
52.5,0,49.5572,2,1
52.50001,0,49.5572,2,3.62559
52.5,1,13.5536,1,3.07779
52.50001,1,13.5536,1,3.53122
52.5,2,0,0,1
52.50001,2,4.33228,1,3.1192
52.5,3,0,0,3.75245
52.50001,3,0,0,1
52.5,4,0.474901,0,1
52.50001,4,0.474901,0,1
52.6,0,49.5572,2,3.62559
52.60001,0,49.5572,2,1.7043
52.6,1,13.5536,1,3.53122
52.60001,1,13.5536,1,1.91984
52.6,2,4.33228,1,3.1192
52.60001,2,4.33228,1,1.5424
52.6,3,0,0,1
52.60001,3,0,0,1
52.6,4,0.474901,0,1
52.60001,4,0.474901,0,1
52.7,0,49.5572,2,1.7043
52.70001,0,64.4996,2,3.47308
52.7,1,13.5536,1,1.91984
52.70001,1,13.5536,1,1
52.7,2,4.33228,1,1.5424
52.70001,2,13.0574,1,1
52.7,3,0,0,1
52.70001,3,0,0,1
52.7,4,0.474901,0,1
52.70001,4,0.474901,0,1
52.8,0,64.4996,2,3.47308
52.80001,0,64.4996,2,1
52.8,1,13.5536,1,1
52.80001,1,13.5536,1,3.24859
52.8,2,13.0574,1,1
52.80001,2,2.01568,0,1.69433
52.8,3,0,0,1
52.80001,3,0,0,1
52.8,4,0.474901,0,1
52.80001,4,0.474901,0,1
52.9,0,64.4996,2,1
52.90001,0,64.4996,2,1
52.9,1,13.5536,1,3.24859
52.90001,1,13.5536,1,4.41978
52.9,2,2.01568,0,1.69433
52.90001,2,2.01568,0,1
52.9,3,0,0,1
52.90001,3,0,0,4.94482
52.9,4,0.474901,0,1
52.90001,4,0.474901,0,1
53,0,64.4996,2,1
53.00001,0,64.4996,2,1
53,1,13.5536,1,4.41978
53.00001,1,2.64632,0,1
53,2,2.01568,0,1
53.00001,2,0,0,1
53,3,0,0,4.94482
53.00001,3,0,0,4.26326
53,4,0.474901,0,1
53.00001,4,0.474901,0,1.44143
53.1,0,64.4996,2,1
53.10001,0,45.9855,2,1
53.1,1,2.64632,0,1
53.10001,1,2.64632,0,1
53.1,2,0,0,1
53.10001,2,0,0,1
53.1,3,0,0,4.26326
53.10001,3,0,0,4.54548
53.1,4,0.474901,0,1.44143
53.10001,4,0.474901,0,1.02844
53.2,0,45.9855,2,1
53.20001,0,45.9855,2,1
53.2,1,2.64632,0,1
53.20001,1,2.64632,0,1
53.2,2,0,0,1
53.20001,2,12.3628,1,1
53.2,3,0,0,4.54548
53.20001,3,0,0,1
53.2,4,0.474901,0,1.02844
53.20001,4,0,0,1
53.3,0,45.9855,2,1
53.30001,0,49.2957,2,2.87628
53.3,1,2.64632,0,1
53.30001,1,2.64632,0,1
53.3,2,12.3628,1,1
53.30001,2,0,0,1
53.3,3,0,0,1
53.30001,3,0,0,1
53.3,4,0,0,1
53.30001,4,0,0,1
53.4,0,49.2957,2,2.87628
53.40001,0,40.4128,2,1
53.4,1,2.64632,0,1
53.40001,1,2.64632,0,1
53.4,2,0,0,1
53.40001,2,1.18635,0,1.38198
53.4,3,0,0,1
53.40001,3,0,0,3.51578
53.4,4,0,0,1
53.40001,4,0,0,1
53.5,0,40.4128,2,1
53.50001,0,40.4128,2,3.54137
53.5,1,2.64632,0,1
53.50001,1,2.64632,0,4.59983
53.5,2,1.18635,0,1.38198
53.50001,2,1.18635,0,1.81239
53.5,3,0,0,3.51578
53.50001,3,0,0,1.50506
53.5,4,0,0,1
53.50001,4,0,0,1
53.6,0,40.4128,2,3.54137
53.60001,0,42.4038,2,2.69789
53.6,1,2.64632,0,4.59983
53.60001,1,2.64632,0,1.72144
53.6,2,1.18635,0,1.81239
53.60001,2,1.18635,0,1
53.6,3,0,0,1.50506
53.60001,3,0,0,3.97005
53.6,4,0,0,1
53.60001,4,0,0,1
53.7,0,42.4038,2,2.69789
53.70001,0,36.0289,2,1
53.7,1,2.64632,0,1.72144
53.70001,1,2.64632,0,3.50188
53.7,2,1.18635,0,1
53.70001,2,1.18635,0,4.859
53.7,3,0,0,3.97005
53.70001,3,0,0,1
53.7,4,0,0,1
53.70001,4,1.16044,0,2.20666
53.8,0,36.0289,2,1
53.80001,0,36.564,2,1
53.8,1,2.64632,0,3.50188
53.80001,1,8.19921,1,1
53.8,2,1.18635,0,4.859
53.80001,2,1.18635,0,1
53.8,3,0,0,1
53.80001,3,0,0,1
53.8,4,1.16044,0,2.20666
53.80001,4,12.2161,1,3.39137
53.9,0,36.564,2,1
53.90001,0,36.564,2,1.07631
53.9,1,8.19921,1,1
53.90001,1,8.19921,1,1.30067
53.9,2,1.18635,0,1
53.90001,2,6.35294,1,1
53.9,3,0,0,1
53.90001,3,0,0,1
53.9,4,12.2161,1,3.39137
53.90001,4,13.8228,1,1.83973
54,0,36.564,2,1.07631
54.00001,0,36.564,2,1
54,1,8.19921,1,1.30067
54.00001,1,8.19921,1,3.78661
54,2,6.35294,1,1
54.00001,2,6.35294,1,1
54,3,0,0,1
54.00001,3,13.9024,1,2.7212
54,4,13.8228,1,1.83973
54.00001,4,13.8228,1,1
54.1,0,36.564,2,1
54.10001,0,36.564,2,1
54.1,1,8.19921,1,3.78661
54.10001,1,9.11371,1,1.90291
54.1,2,6.35294,1,1
54.10001,2,6.35294,1,3.62912
54.1,3,13.9024,1,2.7212
54.10001,3,13.9024,1,1
54.1,4,13.8228,1,1
54.10001,4,2.51731,0,1.3521
54.2,0,36.564,2,1
54.20001,0,36.564,2,1
54.2,1,9.11371,1,1.90291
54.20001,1,9.11371,1,1.5704
54.2,2,6.35294,1,3.62912
54.20001,2,6.35294,1,1
54.2,3,13.9024,1,1
54.20001,3,13.9024,1,4.10659
54.2,4,2.51731,0,1.3521
54.20001,4,2.51731,0,2.95095
54.3,0,36.564,2,1
54.30001,0,21.6944,1,4.19171
54.3,1,9.11371,1,1.5704
54.30001,1,3.32557,1,2.28876
54.3,2,6.35294,1,1
54.30001,2,6.35294,1,3.33652
54.3,3,13.9024,1,4.10659
54.30001,3,17.2856,1,4.27043
54.3,4,2.51731,0,2.95095
54.30001,4,2.51731,0,1
54.4,0,21.6944,1,4.19171
54.40001,0,21.6944,1,1
54.4,1,3.32557,1,2.28876
54.40001,1,3.32557,1,2.9815
54.4,2,6.35294,1,3.33652
54.40001,2,6.35294,1,1
54.4,3,17.2856,1,4.27043
54.40001,3,17.2856,1,1
54.4,4,2.51731,0,1
54.40001,4,2.51731,0,1
54.5,0,21.6944,1,1
54.50001,0,8.65561,1,1.56838
54.5,1,3.32557,1,2.9815
54.50001,1,4.65814,1,1
54.5,2,6.35294,1,1
54.50001,2,6.35294,1,2.96855
54.5,3,17.2856,1,1
54.50001,3,17.2856,1,1
54.5,4,2.51731,0,1
54.50001,4,9.13709,1,1
54.6,0,8.65561,1,1.56838
54.60001,0,8.65561,1,2.21138
54.6,1,4.65814,1,1
54.60001,1,4.65814,1,1
54.6,2,6.35294,1,2.96855
54.60001,2,6.35294,1,1
54.6,3,17.2856,1,1
54.60001,3,17.2856,1,3.26158
54.6,4,9.13709,1,1
54.60001,4,9.13709,1,1
54.7,0,8.65561,1,2.21138
54.70001,0,3.26227,1,1
54.7,1,4.65814,1,1
54.70001,1,4.65814,1,1
54.7,2,6.35294,1,1
54.70001,2,6.35294,1,3.44357
54.7,3,17.2856,1,3.26158
54.70001,3,17.2856,1,4.04597
54.7,4,9.13709,1,1
54.70001,4,4.85526,1,2.69683
54.8,0,3.26227,1,1
54.80001,0,3.26227,1,1
54.8,1,4.65814,1,1
54.80001,1,5.04203,1,1
54.8,2,6.35294,1,3.44357
54.80001,2,0,0,1
54.8,3,17.2856,1,4.04597
54.80001,3,17.2856,1,1
54.8,4,4.85526,1,2.69683
54.80001,4,0,0,1.77772
54.9,0,3.26227,1,1
54.90001,0,0,0,1
54.9,1,5.04203,1,1
54.90001,1,5.04203,1,1
54.9,2,0,0,1
54.90001,2,3.01946,1,1
54.9,3,17.2856,1,1
54.90001,3,17.2856,1,1
54.9,4,0,0,1.77772
54.90001,4,8.84506,1,2.17049
55,0,0,0,1
55.00001,0,0,0,3.47017
55,1,5.04203,1,1
55.00001,1,5.04203,1,1.18845
55,2,3.01946,1,1
55.00001,2,3.01946,1,1
55,3,17.2856,1,1
55.00001,3,17.2856,1,1
55,4,8.84506,1,2.17049
55.00001,4,20.9958,1,1
55.1,0,0,0,3.47017
55.10001,0,0,0,2.32142
55.1,1,5.04203,1,1.18845
55.10001,1,0,0,1
55.1,2,3.01946,1,1
55.10001,2,3.01946,1,3.98767
55.1,3,17.2856,1,1
55.10001,3,22.7625,1,1.40973
55.1,4,20.9958,1,1
55.10001,4,31.9517,2,1
55.2,0,0,0,2.32142
55.20001,0,9.26186,1,1
55.2,1,0,0,1
55.20001,1,0,0,1
55.2,2,3.01946,1,3.98767
55.20001,2,3.01946,1,3.51221
55.2,3,22.7625,1,1.40973
55.20001,3,22.7625,1,1
55.2,4,31.9517,2,1
55.20001,4,34.3857,2,1
55.3,0,9.26186,1,1
55.30001,0,0.0254811,0,3.75692
55.3,1,0,0,1
55.30001,1,0,0,2.91864
55.3,2,3.01946,1,3.51221
55.30001,2,14.9802,1,1
55.3,3,22.7625,1,1
55.30001,3,4.14113,1,1
55.3,4,34.3857,2,1
55.30001,4,34.3857,2,1
55.4,0,0.0254811,0,3.75692
55.40001,0,0.0254811,0,1
55.4,1,0,0,2.91864
55.40001,1,0,0,4.00742
55.4,2,14.9802,1,1
55.40001,2,10.574,1,1
55.4,3,4.14113,1,1
55.40001,3,4.14113,1,3.8056
55.4,4,34.3857,2,1
55.40001,4,34.3857,2,1
55.5,0,0.0254811,0,1
55.50001,0,0.0254811,0,1.38363
55.5,1,0,0,4.00742
55.50001,1,0,0,1
55.5,2,10.574,1,1
55.50001,2,16.7235,1,1
55.5,3,4.14113,1,3.8056
55.50001,3,4.14113,1,1
55.5,4,34.3857,2,1
55.50001,4,34.3857,2,3.58682
55.6,0,0.0254811,0,1.38363
55.60001,0,0,0,4.51102
55.6,1,0,0,1
55.60001,1,0,0,1
55.6,2,16.7235,1,1
55.60001,2,16.7235,1,3.72791
55.6,3,4.14113,1,1
55.60001,3,4.14113,1,1
55.6,4,34.3857,2,3.58682
55.60001,4,37.2535,2,1.85316
55.7,0,0,0,4.51102
55.70001,0,0,0,1
55.7,1,0,0,1
55.70001,1,0,0,1
55.7,2,16.7235,1,3.72791
55.70001,2,16.7235,1,1.42161
55.7,3,4.14113,1,1
55.70001,3,4.14113,1,1
55.7,4,37.2535,2,1.85316
55.70001,4,37.2535,2,1.72259
55.8,0,0,0,1
55.80001,0,0,0,4.68688
55.8,1,0,0,1
55.80001,1,2.31115,0,1
55.8,2,16.7235,1,1.42161
55.80001,2,16.7235,1,1
55.8,3,4.14113,1,1
55.80001,3,6.19047,1,3.63682
55.8,4,37.2535,2,1.72259
55.80001,4,37.2535,2,1
55.9,0,0,0,4.68688
55.90001,0,0,0,3.04936
55.9,1,2.31115,0,1
55.90001,1,2.31115,0,3.45615
55.9,2,16.7235,1,1
55.90001,2,27.901,2,1
55.9,3,6.19047,1,3.63682
55.90001,3,6.19047,1,1
55.9,4,37.2535,2,1
55.90001,4,37.2535,2,1
56,0,0,0,3.04936
56.00001,0,0,0,4.82408
56,1,2.31115,0,3.45615
56.00001,1,15.4759,1,1
56,2,27.901,2,1
56.00001,2,27.901,2,1
56,3,6.19047,1,1
56.00001,3,6.19047,1,1
56,4,37.2535,2,1
56.00001,4,37.2535,2,3.14686
56.1,0,0,0,4.82408
56.10001,0,0,0,1.09172
56.1,1,15.4759,1,1
56.10001,1,15.4759,1,1.51008
56.1,2,27.901,2,1
56.10001,2,27.901,2,1.78831
56.1,3,6.19047,1,1
56.10001,3,6.19047,1,1
56.1,4,37.2535,2,3.14686
56.10001,4,37.2535,2,1.26178
56.2,0,0,0,1.09172
56.20001,0,0,0,2.6314
56.2,1,15.4759,1,1.51008
56.20001,1,15.4759,1,1.47788
56.2,2,27.901,2,1.78831
56.20001,2,27.901,2,1
56.2,3,6.19047,1,1
56.20001,3,0,0,1
56.2,4,37.2535,2,1.26178
56.20001,4,37.2535,2,4.00965
56.3,0,0,0,2.6314
