simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
5.8,1,4.02215,0.00299636,212.176,-93.6489,0,0
5.8,2,9.80848,0.00831541,212.341,-99.6049,47.5423,0
5.8,3,4.02215,0.00302638,212.202,-93.6748,0,0
5.8,4,18.1789,0.0139182,212.231,-107.871,50.7629,0
5.9,0,4.02215,0.00298903,212.167,-93.6393,41.7284,0
5.9,1,12.6246,0.00940485,212.176,-102.258,0,0
5.9,2,9.46617,0.00802521,212.341,-99.2623,47.5423,0
5.9,3,4.12232,0.00310175,212.202,-93.7751,5.18445,0
5.9,4,19.7132,0.0150929,212.231,-109.407,50.7629,0
6,0,4.02215,0.00298903,212.167,-93.6393,41.7284,0
6,1,4.02215,0.00299636,212.176,-93.6489,0,0
6,2,8.3649,0.00709157,212.341,-98.1601,47.5423,0
6,3,4.02215,0.00302638,212.202,-93.6748,5.18445,0
6,4,4.02215,0.00307945,212.231,-93.7036,50.7629,0
6.1,0,4.02215,0.00298903,212.167,-93.6393,41.7284,0
6.1,1,4.02215,0.00299636,212.176,-93.6489,0,0
6.1,2,4.02215,0.00340988,212.341,-93.8137,47.5423,0
6.1,3,11.0596,0.00832156,212.202,-100.718,3.90017,0
6.1,4,4.02215,0.00307945,212.231,-93.7036,50.7629,0
6.2,0,4.02215,0.00298903,212.167,-93.6393,41.7284,0
6.2,1,16.75,0.0124781,212.176,-106.386,0,0
6.2,2,7.24096,0.00613872,212.341,-97.0352,47.5423,0
6.2,3,4.02215,0.00302638,212.202,-93.6748,3.90017,0
6.2,4,17.9319,0.0137291,212.231,-107.624,50.7629,0
6.3,0,17.4647,0.0129788,212.167,-107.092,41.7284,0
6.3,1,4.02215,0.00299636,212.176,-93.6489,0,0
6.3,2,17.9667,0.0152317,212.341,-107.77,32.9171,0
6.3,3,4.02215,0.00302638,212.202,-93.6748,9.10547,0
6.3,4,4.02215,0.00307945,212.231,-93.7036,50.7629,0
6.4,0,10.0893,0.0074978,212.167,-99.711,51.9783,0
6.4,1,4.02215,0.00299636,212.176,-93.6489,0,0
6.4,2,8.67766,0.00735672,212.341,-98.4731,32.9171,0
6.4,3,4.02215,0.00302638,212.202,-93.6748,9.10547,0
6.4,4,13.0648,0.0100027,212.231,-102.753,56.4711,0
6.5,0,4.02215,0.00298903,212.167,-93.6393,51.9783,0
6.5,1,4.02215,0.00299636,212.176,-93.6489,0,0
6.5,2,17.7156,0.0150188,212.341,-107.519,32.9171,0
6.5,3,11.3729,0.00855731,212.202,-101.031,9.10547,0
6.5,4,4.02215,0.00307945,212.231,-93.7036,42.9534,0
6.6,0,4.02215,0.00298903,212.167,-93.6393,51.9783,0
6.6,1,17.336,0.0129147,212.176,-106.973,0,0
6.6,2,4.02215,0.00340988,212.341,-93.8137,32.9171,0
6.6,3,19.2239,0.0144646,212.202,-108.888,9.10547,0
6.6,4,17.9966,0.0137786,212.231,-107.689,42.9534,0
6.7,0,4.02215,0.00298903,212.167,-93.6393,49.1443,0
6.7,1,17.0864,0.0127288,212.176,-106.723,0,0
6.7,2,5.15563,0.00437083,212.341,-94.9481,32.9171,0
6.7,3,4.02215,0.00302638,212.202,-93.6748,9.10547,0
6.7,4,18.9726,0.0145259,212.231,-108.666,42.9534,0
6.8,0,4.02215,0.00298903,212.167,-93.6393,49.1443,0
6.8,1,9.17096,0.00683204,212.176,-98.8016,0,0
6.8,2,16.7609,0.0142095,212.341,-106.563,32.9171,0
