simTime,MCCIndex,specWeatherModel,cloudCover
33.2,2,0,0
33.20001,2,13.0584,1
33.2,3,21.5971,1
33.20001,3,21.5971,1
33.2,4,1.40899,0
33.20001,4,1.40899,0
33.3,0,61.1959,2
33.30001,0,61.1959,2
33.3,1,23.7736,1
33.30001,1,23.7736,1
33.3,2,13.0584,1
33.30001,2,10.9553,1
33.3,3,21.5971,1
33.30001,3,21.6057,1
33.3,4,1.40899,0
33.30001,4,1.40899,0
33.4,0,61.1959,2
33.40001,0,61.1959,2
33.4,1,23.7736,1
33.40001,1,23.7736,1
33.4,2,10.9553,1
33.40001,2,10.9553,1
33.4,3,21.6057,1
33.40001,3,2.62301,0
33.4,4,1.40899,0
33.40001,4,1.40899,0
33.5,0,61.1959,2
33.50001,0,61.1959,2
33.5,1,23.7736,1
33.50001,1,23.7736,1
33.5,2,10.9553,1
33.50001,2,10.9553,1
33.5,3,2.62301,0
33.50001,3,2.62301,0
33.5,4,1.40899,0
33.50001,4,3.88878,1
33.6,0,61.1959,2
33.60001,0,61.1959,2
33.6,1,23.7736,1
33.60001,1,27.6143,2
33.6,2,10.9553,1
33.60001,2,10.9553,1
33.6,3,2.62301,0
33.60001,3,2.62301,0
33.6,4,3.88878,1
33.60001,4,5.4616,1
33.7,0,61.1959,2
33.70001,0,61.1959,2
33.7,1,27.6143,2
33.70001,1,27.6143,2
33.7,2,10.9553,1
33.70001,2,6.92024,1
33.7,3,2.62301,0
33.70001,3,2.62301,0
33.7,4,5.4616,1
33.70001,4,5.4616,1
33.8,0,61.1959,2
33.80001,0,61.1959,2
33.8,1,27.6143,2
33.80001,1,27.6143,2
33.8,2,6.92024,1
33.80001,2,6.92024,1
33.8,3,2.62301,0
33.80001,3,2.62301,0
33.8,4,5.4616,1
33.80001,4,5.4616,1
33.9,0,61.1959,2
33.90001,0,67.4905,2
33.9,1,27.6143,2
33.90001,1,8.49777,1
33.9,2,6.92024,1
33.90001,2,4.75263,1
33.9,3,2.62301,0
33.90001,3,0,0
33.9,4,5.4616,1
33.90001,4,5.4616,1
34,0,67.4905,2
34.00001,0,67.4905,2
34,1,8.49777,1
34.00001,1,8.49777,1
34,2,4.75263,1
34.00001,2,4.75263,1
34,3,0,0
34.00001,3,0,0
34,4,5.4616,1
34.00001,4,5.4616,1
34.1,0,67.4905,2
34.10001,0,67.4905,2
34.1,1,8.49777,1
34.10001,1,9.8475,1
34.1,2,4.75263,1
34.10001,2,4.75263,1
34.1,3,0,0
34.10001,3,0,0
34.1,4,5.4616,1
34.10001,4,13.2316,1
34.2,0,67.4905,2
34.20001,0,57.8918,2
34.2,1,9.8475,1
34.20001,1,9.8475,1
34.2,2,4.75263,1
34.20001,2,4.75263,1
34.2,3,0,0
34.20001,3,0,0
34.2,4,13.2316,1
34.20001,4,13.2316,1
34.3,0,57.8918,2
34.30001,0,57.8918,2
34.3,1,9.8475,1
34.30001,1,0,0
34.3,2,4.75263,1
34.30001,2,4.75263,1
34.3,3,0,0
34.30001,3,0,0
34.3,4,13.2316,1
34.30001,4,13.2316,1
34.4,0,57.8918,2
34.40001,0,57.8918,2
34.4,1,0,0
34.40001,1,0,0
34.4,2,4.75263,1
34.40001,2,11.0136,1
34.4,3,0,0
34.40001,3,0,0
34.4,4,13.2316,1
34.40001,4,13.2316,1
34.5,0,57.8918,2
34.50001,0,57.8918,2
34.5,1,0,0
34.50001,1,0,0
34.5,2,11.0136,1
34.50001,2,11.0136,1
34.5,3,0,0
34.50001,3,0,0
34.5,4,13.2316,1
34.50001,4,13.2316,1
34.6,0,57.8918,2
34.60001,0,57.8918,2
34.6,1,0,0
34.60001,1,0,0
34.6,2,11.0136,1
34.60001,2,11.0136,1
34.6,3,0,0
34.60001,3,0,0
34.6,4,13.2316,1
34.60001,4,13.2316,1
34.7,0,57.8918,2
34.70001,0,47.8708,2
34.7,1,0,0
34.70001,1,0,0
34.7,2,11.0136,1
34.70001,2,11.0136,1
34.7,3,0,0
34.70001,3,0,0
34.7,4,13.2316,1
34.70001,4,13.2316,1
34.8,0,47.8708,2
34.80001,0,47.8708,2
34.8,1,0,0
34.80001,1,0,0
34.8,2,11.0136,1
34.80001,2,11.0136,1
34.8,3,0,0
34.80001,3,0,0
34.8,4,13.2316,1
34.80001,4,24.8094,1
34.9,0,47.8708,2
34.90001,0,51.6061,2
34.9,1,0,0
34.90001,1,0,0
34.9,2,11.0136,1
34.90001,2,11.0136,1
34.9,3,0,0
34.90001,3,0,0
34.9,4,24.8094,1
34.90001,4,13.2564,1
35,0,51.6061,2
35.00001,0,62.1813,2
35,1,0,0
35.00001,1,0,0
35,2,11.0136,1
35.00001,2,9.94343,1
35,3,0,0
35.00001,3,0,0
35,4,13.2564,1
35.00001,4,21.3362,1
35.1,0,62.1813,2
35.10001,0,58.4534,2
35.1,1,0,0
35.10001,1,0,0
35.1,2,9.94343,1
35.10001,2,9.94343,1
35.1,3,0,0
35.10001,3,0,0
35.1,4,21.3362,1
35.10001,4,21.3362,1
35.2,0,58.4534,2
35.20001,0,60.9081,2
35.2,1,0,0
35.20001,1,0,0
35.2,2,9.94343,1
35.20001,2,9.94343,1
35.2,3,0,0
35.20001,3,0,0
35.2,4,21.3362,1
35.20001,4,21.3362,1
35.3,0,60.9081,2
35.30001,0,48.7292,2
35.3,1,0,0
35.30001,1,0,0
35.3,2,9.94343,1
35.30001,2,21.3363,1
35.3,3,0,0
35.30001,3,0,0
35.3,4,21.3362,1
35.30001,4,19.2878,1
35.4,0,48.7292,2
35.40001,0,48.7292,2
35.4,1,0,0
35.40001,1,0,0
35.4,2,21.3363,1
35.40001,2,21.3363,1
35.4,3,0,0
35.40001,3,0,0
35.4,4,19.2878,1
35.40001,4,6.96221,1
35.5,0,48.7292,2
35.50001,0,48.7292,2
35.5,1,0,0
35.50001,1,0,0
35.5,2,21.3363,1
35.50001,2,3.90243,1
35.5,3,0,0
35.50001,3,0,0
35.5,4,6.96221,1
35.50001,4,6.96221,1
35.6,0,48.7292,2
35.60001,0,54.815,2
35.6,1,0,0
35.60001,1,0,0
35.6,2,3.90243,1
35.60001,2,16.5422,1
35.6,3,0,0
35.60001,3,0,0
35.6,4,6.96221,1
35.60001,4,6.96221,1
35.7,0,54.815,2
35.70001,0,47.598,2
35.7,1,0,0
35.70001,1,1.17508,0
35.7,2,16.5422,1
35.70001,2,25.5303,2
35.7,3,0,0
35.70001,3,0,0
35.7,4,6.96221,1
35.70001,4,6.96221,1
35.8,0,47.598,2
35.80001,0,32.8284,2
35.8,1,1.17508,0
35.80001,1,1.17508,0
35.8,2,25.5303,2
35.80001,2,25.5303,2
35.8,3,0,0
35.80001,3,8.72354,1
35.8,4,6.96221,1
35.80001,4,6.96221,1
35.9,0,32.8284,2
35.90001,0,20.4386,1
35.9,1,1.17508,0
35.90001,1,1.17508,0
35.9,2,25.5303,2
35.90001,2,35.2192,2
35.9,3,8.72354,1
35.90001,3,9.36783,1
35.9,4,6.96221,1
35.90001,4,6.96221,1
36,0,20.4386,1
36.00001,0,26.35,2
36,1,1.17508,0
36.00001,1,1.17508,0
36,2,35.2192,2
36.00001,2,26.3714,2
36,3,9.36783,1
36.00001,3,9.36783,1
36,4,6.96221,1
36.00001,4,6.96221,1
36.1,0,26.35,2
36.10001,0,35.7946,2
36.1,1,1.17508,0
36.10001,1,1.17508,0
36.1,2,26.3714,2
36.10001,2,26.3714,2
36.1,3,9.36783,1
36.10001,3,9.36783,1
36.1,4,6.96221,1
36.10001,4,6.96221,1
36.2,0,35.7946,2
36.20001,0,35.7946,2
36.2,1,1.17508,0
36.20001,1,1.17508,0
36.2,2,26.3714,2
36.20001,2,16.3488,1
36.2,3,9.36783,1
36.20001,3,9.36783,1
36.2,4,6.96221,1
36.20001,4,6.96221,1
36.3,0,35.7946,2
36.30001,0,35.7946,2
36.3,1,1.17508,0
36.30001,1,1.17508,0
36.3,2,16.3488,1
36.30001,2,16.3488,1
36.3,3,9.36783,1
36.30001,3,9.36783,1
36.3,4,6.96221,1
36.30001,4,6.96221,1
36.4,0,35.7946,2
36.40001,0,37.029,2
36.4,1,1.17508,0
36.40001,1,1.17508,0
36.4,2,16.3488,1
36.40001,2,16.3488,1
36.4,3,9.36783,1
36.40001,3,9.36783,1
36.4,4,6.96221,1
36.40001,4,6.96221,1
36.5,0,37.029,2
36.50001,0,48.7478,2
36.5,1,1.17508,0
36.50001,1,1.17508,0
36.5,2,16.3488,1
36.50001,2,16.3488,1
36.5,3,9.36783,1
36.50001,3,9.36783,1
36.5,4,6.96221,1
36.50001,4,6.96221,1
36.6,0,48.7478,2
36.60001,0,57.1968,2
36.6,1,1.17508,0
36.60001,1,1.17508,0
36.6,2,16.3488,1
36.60001,2,16.3488,1
36.6,3,9.36783,1
36.60001,3,9.36783,1
36.6,4,6.96221,1
36.60001,4,7.11971,1
36.7,0,57.1968,2
36.70001,0,45.374,2
36.7,1,1.17508,0
36.70001,1,1.17508,0
36.7,2,16.3488,1
36.70001,2,27.2366,2
36.7,3,9.36783,1
36.70001,3,9.36783,1
36.7,4,7.11971,1
36.70001,4,7.11971,1
36.8,0,45.374,2
36.80001,0,45.374,2
36.8,1,1.17508,0
36.80001,1,1.17508,0
36.8,2,27.2366,2
36.80001,2,27.2366,2
36.8,3,9.36783,1
36.80001,3,7.95042,1
36.8,4,7.11971,1
36.80001,4,7.11971,1
36.9,0,45.374,2
36.90001,0,45.374,2
36.9,1,1.17508,0
36.90001,1,1.17508,0
36.9,2,27.2366,2
36.90001,2,27.2366,2
36.9,3,7.95042,1
36.90001,3,7.95042,1
36.9,4,7.11971,1
36.90001,4,0,0
37,0,45.374,2
37.00001,0,45.374,2
37,1,1.17508,0
37.00001,1,0,0
37,2,27.2366,2
37.00001,2,27.2366,2
37,3,7.95042,1
37.00001,3,7.95042,1
37,4,0,0
37.00001,4,0,0
37.1,0,45.374,2
37.10001,0,45.374,2
37.1,1,0,0
37.10001,1,0,0
37.1,2,27.2366,2
37.10001,2,27.2366,2
37.1,3,7.95042,1
37.10001,3,7.95042,1
37.1,4,0,0
37.10001,4,0,0
37.2,0,45.374,2
37.20001,0,59.5627,2
37.2,1,0,0
37.20001,1,0,0
37.2,2,27.2366,2
37.20001,2,27.2366,2
37.2,3,7.95042,1
37.20001,3,7.95042,1
37.2,4,0,0
37.20001,4,0,0
37.3,0,59.5627,2
37.30001,0,59.5627,2
37.3,1,0,0
37.30001,1,0,0
37.3,2,27.2366,2
37.30001,2,27.2366,2
37.3,3,7.95042,1
37.30001,3,21.0097,1
37.3,4,0,0
37.30001,4,0,0
37.4,0,59.5627,2
37.40001,0,59.5627,2
37.4,1,0,0
37.40001,1,0,0
37.4,2,27.2366,2
37.40001,2,27.2366,2
37.4,3,21.0097,1
37.40001,3,5.38622,1
37.4,4,0,0
37.40001,4,0,0
37.5,0,59.5627,2
37.50001,0,65.7161,2
37.5,1,0,0
37.50001,1,0,0
37.5,2,27.2366,2
37.50001,2,25.668,2
37.5,3,5.38622,1
37.50001,3,5.38622,1
37.5,4,0,0
37.50001,4,0,0
37.6,0,65.7161,2
37.60001,0,65.7161,2
37.6,1,0,0
37.60001,1,0,0
37.6,2,25.668,2
37.60001,2,25.668,2
37.6,3,5.38622,1
37.60001,3,0,0
37.6,4,0,0
37.60001,4,0,0
37.7,0,65.7161,2
37.70001,0,65.7161,2
37.7,1,0,0
37.70001,1,0,0
37.7,2,25.668,2
37.70001,2,30.9676,2
37.7,3,0,0
37.70001,3,0,0
37.7,4,0,0
37.70001,4,10.6337,1
37.8,0,65.7161,2
37.80001,0,65.7161,2
37.8,1,0,0
37.80001,1,0.643537,0
37.8,2,30.9676,2
37.80001,2,17.9165,1
37.8,3,0,0
37.80001,3,0,0
37.8,4,10.6337,1
37.80001,4,10.6337,1
37.9,0,65.7161,2
37.90001,0,65.7161,2
37.9,1,0.643537,0
37.90001,1,0.643537,0
37.9,2,17.9165,1
37.90001,2,20.1415,1
37.9,3,0,0
37.90001,3,0,0
37.9,4,10.6337,1
37.90001,4,10.6337,1
38,0,65.7161,2
38.00001,0,79.0167,2
38,1,0.643537,0
38.00001,1,0.643537,0
38,2,20.1415,1
38.00001,2,6.66682,1
38,3,0,0
38.00001,3,0,0
38,4,10.6337,1
38.00001,4,10.6337,1
38.1,0,79.0167,2
38.10001,0,79.0167,2
38.1,1,0.643537,0
38.10001,1,0.643537,0
38.1,2,6.66682,1
38.10001,2,6.66682,1
38.1,3,0,0
38.10001,3,0,0
38.1,4,10.6337,1
38.10001,4,10.6337,1
38.2,0,79.0167,2
38.20001,0,78.4271,2
38.2,1,0.643537,0
38.20001,1,0.643537,0
38.2,2,6.66682,1
38.20001,2,15.9253,1
38.2,3,0,0
38.20001,3,11.6545,1
38.2,4,10.6337,1
38.20001,4,10.6752,1
38.3,0,78.4271,2
38.30001,0,78.4271,2
38.3,1,0.643537,0
38.30001,1,0.643537,0
38.3,2,15.9253,1
38.30001,2,15.9253,1
38.3,3,11.6545,1
38.30001,3,5.38946,1
38.3,4,10.6752,1
38.30001,4,10.6752,1
38.4,0,78.4271,2
38.40001,0,78.4271,2
38.4,1,0.643537,0
38.40001,1,0.643537,0
38.4,2,15.9253,1
38.40001,2,2.31263,0
38.4,3,5.38946,1
38.40001,3,5.38946,1
38.4,4,10.6752,1
38.40001,4,10.6752,1
38.5,0,78.4271,2
38.50001,0,78.4271,2
38.5,1,0.643537,0
38.50001,1,0.643537,0
38.5,2,2.31263,0
38.50001,2,16.7484,1
38.5,3,5.38946,1
38.50001,3,0,0
38.5,4,10.6752,1
38.50001,4,19.0945,1
38.6,0,78.4271,2
38.60001,0,78.4271,2
38.6,1,0.643537,0
38.60001,1,9.68631,1
38.6,2,16.7484,1
38.60001,2,16.7484,1
38.6,3,0,0
38.60001,3,11.6118,1
38.6,4,19.0945,1
38.60001,4,19.0945,1
38.7,0,78.4271,2
38.70001,0,78.4271,2
38.7,1,9.68631,1
38.70001,1,20.182,1
38.7,2,16.7484,1
38.70001,2,16.7484,1
38.7,3,11.6118,1
38.70001,3,11.6118,1
38.7,4,19.0945,1
38.70001,4,19.0945,1
38.8,0,78.4271,2
38.80001,0,78.4271,2
38.8,1,20.182,1
38.80001,1,26.7031,2
38.8,2,16.7484,1
38.80001,2,16.7484,1
38.8,3,11.6118,1
38.80001,3,11.6118,1
38.8,4,19.0945,1
38.80001,4,19.0945,1
38.9,0,78.4271,2
38.90001,0,78.4271,2
38.9,1,26.7031,2
38.90001,1,10.63,1
38.9,2,16.7484,1
38.90001,2,16.7484,1
38.9,3,11.6118,1
38.90001,3,7.96614,1
38.9,4,19.0945,1
38.90001,4,19.0945,1
39,0,78.4271,2
39.00001,0,78.4271,2
39,1,10.63,1
39.00001,1,6.13797,1
39,2,16.7484,1
39.00001,2,16.7484,1
39,3,7.96614,1
39.00001,3,15.5554,1
39,4,19.0945,1
39.00001,4,17.8901,1
39.1,0,78.4271,2
39.10001,0,78.4271,2
39.1,1,6.13797,1
39.10001,1,6.13797,1
39.1,2,16.7484,1
39.10001,2,16.7484,1
39.1,3,15.5554,1
39.10001,3,15.5554,1
39.1,4,17.8901,1
39.10001,4,17.8731,1
39.2,0,78.4271,2
39.20001,0,78.4271,2
39.2,1,6.13797,1
39.20001,1,6.13797,1
39.2,2,16.7484,1
39.20001,2,16.9388,1
39.2,3,15.5554,1
39.20001,3,15.5554,1
39.2,4,17.8731,1
39.20001,4,17.8731,1
39.3,0,78.4271,2
39.30001,0,78.4271,2
39.3,1,6.13797,1
39.30001,1,6.13797,1
39.3,2,16.9388,1
39.30001,2,23.5856,1
39.3,3,15.5554,1
39.30001,3,15.5554,1
39.3,4,17.8731,1
39.30001,4,20.3282,1
39.4,0,78.4271,2
39.40001,0,74.6359,2
39.4,1,6.13797,1
39.40001,1,6.13797,1
39.4,2,23.5856,1
39.40001,2,23.5856,1
39.4,3,15.5554,1
39.40001,3,20.8356,1
39.4,4,20.3282,1
39.40001,4,20.3282,1
39.5,0,74.6359,2
39.50001,0,74.6359,2
39.5,1,6.13797,1
39.50001,1,6.13797,1
39.5,2,23.5856,1
39.50001,2,23.5856,1
39.5,3,20.8356,1
39.50001,3,20.8356,1
39.5,4,20.3282,1
39.50001,4,20.3282,1
39.6,0,74.6359,2
39.60001,0,74.6359,2
39.6,1,6.13797,1
39.60001,1,6.13797,1
39.6,2,23.5856,1
39.60001,2,36.5964,2
39.6,3,20.8356,1
39.60001,3,11.9,1
39.6,4,20.3282,1
39.60001,4,7.96164,1
39.7,0,74.6359,2
39.70001,0,69.3566,2
39.7,1,6.13797,1
39.70001,1,6.13797,1
39.7,2,36.5964,2
39.70001,2,36.5964,2
39.7,3,11.9,1
39.70001,3,24.803,1
39.7,4,7.96164,1
39.70001,4,0,0
39.8,0,69.3566,2
39.80001,0,57.8874,2
39.8,1,6.13797,1
39.80001,1,6.13797,1
39.8,2,36.5964,2
39.80001,2,36.5964,2
39.8,3,24.803,1
39.80001,3,24.803,1
39.8,4,0,0
39.80001,4,14.7365,1
39.9,0,57.8874,2
39.90001,0,57.8874,2
39.9,1,6.13797,1
39.90001,1,6.13797,1
39.9,2,36.5964,2
39.90001,2,48.4712,2
39.9,3,24.803,1
39.90001,3,24.803,1
39.9,4,14.7365,1
39.90001,4,2.34253,0
40,0,57.8874,2
40.00001,0,71.9076,2
40,1,6.13797,1
40.00001,1,15.3191,1
40,2,48.4712,2
40.00001,2,49.4439,2
40,3,24.803,1
40.00001,3,24.803,1
40,4,2.34253,0
40.00001,4,2.34253,0
40.1,0,71.9076,2
40.10001,0,71.9076,2
40.1,1,15.3191,1
40.10001,1,15.3191,1
40.1,2,49.4439,2
40.10001,2,39.2176,2
40.1,3,24.803,1
40.10001,3,24.803,1
40.1,4,2.34253,0
40.10001,4,2.34253,0
40.2,0,71.9076,2
40.20001,0,71.9076,2
40.2,1,15.3191,1
40.20001,1,15.3191,1
40.2,2,39.2176,2
40.20001,2,39.2176,2
40.2,3,24.803,1
40.20001,3,24.803,1
40.2,4,2.34253,0
40.20001,4,2.34253,0
40.3,0,71.9076,2
40.30001,0,71.9076,2
40.3,1,15.3191,1
40.30001,1,15.3191,1
40.3,2,39.2176,2
40.30001,2,20.4469,1
40.3,3,24.803,1
40.30001,3,28.1087,2
40.3,4,2.34253,0
40.30001,4,0.248347,0
40.4,0,71.9076,2
40.40001,0,79.6251,2
40.4,1,15.3191,1
40.40001,1,15.3191,1
40.4,2,20.4469,1
40.40001,2,20.4469,1
40.4,3,28.1087,2
40.40001,3,28.1087,2
40.4,4,0.248347,0
40.40001,4,0.248347,0
40.5,0,79.6251,2
40.50001,0,79.6251,2
40.5,1,15.3191,1
40.50001,1,23.7989,1
40.5,2,20.4469,1
40.50001,2,20.4469,1
40.5,3,28.1087,2
40.50001,3,28.1087,2
40.5,4,0.248347,0
40.50001,4,0.248347,0
40.6,0,79.6251,2
40.60001,0,85.0698,2
40.6,1,23.7989,1
40.60001,1,23.7989,1
40.6,2,20.4469,1
40.60001,2,28.4049,2
40.6,3,28.1087,2
40.60001,3,28.1087,2
40.6,4,0.248347,0
40.60001,4,0.248347,0
40.7,0,85.0698,2
40.70001,0,96.0454,2
40.7,1,23.7989,1
40.70001,1,23.7989,1
40.7,2,28.4049,2
40.70001,2,9.63746,1
40.7,3,28.1087,2
40.70001,3,31.1883,2
40.7,4,0.248347,0
40.70001,4,14.4542,1
40.8,0,96.0454,2
40.80001,0,96.0454,2
40.8,1,23.7989,1
40.80001,1,18.6213,1
40.8,2,9.63746,1
40.80001,2,2.87925,0
40.8,3,31.1883,2
40.80001,3,31.1883,2
40.8,4,14.4542,1
40.80001,4,14.4542,1
40.9,0,96.0454,2
40.90001,0,96.0454,2
40.9,1,18.6213,1
40.90001,1,18.6213,1
40.9,2,2.87925,0
40.90001,2,2.87925,0
40.9,3,31.1883,2
40.90001,3,20.7778,1
40.9,4,14.4542,1
40.90001,4,14.4542,1
41,0,96.0454,2
41.00001,0,96.0454,2
41,1,18.6213,1
41.00001,1,18.6213,1
41,2,2.87925,0
41.00001,2,0,0
41,3,20.7778,1
41.00001,3,20.7778,1
41,4,14.4542,1
41.00001,4,7.57382,1
41.1,0,96.0454,2
41.10001,0,96.0454,2
41.1,1,18.6213,1
41.10001,1,18.6213,1
41.1,2,0,0
41.10001,2,0,0
41.1,3,20.7778,1
41.10001,3,25.8036,2
41.1,4,7.57382,1
41.10001,4,7.57382,1
41.2,0,96.0454,2
41.20001,0,96.0454,2
41.2,1,18.6213,1
41.20001,1,18.6213,1
41.2,2,0,0
41.20001,2,0,0
41.2,3,25.8036,2
41.20001,3,25.8036,2
41.2,4,7.57382,1
41.20001,4,0,0
41.3,0,96.0454,2
41.30001,0,96.0454,2
41.3,1,18.6213,1
41.30001,1,18.6213,1
41.3,2,0,0
41.30001,2,0,0
41.3,3,25.8036,2
41.30001,3,25.8036,2
41.3,4,0,0
41.30001,4,0,0
41.4,0,96.0454,2
41.40001,0,97.267,2
41.4,1,18.6213,1
41.40001,1,27.3957,2
41.4,2,0,0
41.40001,2,0,0
41.4,3,25.8036,2
41.40001,3,25.8036,2
41.4,4,0,0
41.40001,4,0,0
41.5,0,97.267,2
41.50001,0,97.267,2
41.5,1,27.3957,2
41.50001,1,14.4643,1
41.5,2,0,0
41.50001,2,0,0
41.5,3,25.8036,2
41.50001,3,12.8531,1
41.5,4,0,0
41.50001,4,0,0
41.6,0,97.267,2
41.60001,0,97.267,2
41.6,1,14.4643,1
41.60001,1,14.918,1
41.6,2,0,0
41.60001,2,0,0
41.6,3,12.8531,1
41.60001,3,0,0
41.6,4,0,0
41.60001,4,0,0
41.7,0,97.267,2
41.70001,0,97.267,2
41.7,1,14.918,1
41.70001,1,14.918,1
41.7,2,0,0
41.70001,2,0,0
41.7,3,0,0
41.70001,3,9.19457,1
41.7,4,0,0
41.70001,4,0.464393,0
41.8,0,97.267,2
41.80001,0,97.267,2
41.8,1,14.918,1
41.80001,1,22.7337,1
41.8,2,0,0
41.80001,2,0,0
41.8,3,9.19457,1
41.80001,3,9.19457,1
41.8,4,0.464393,0
41.80001,4,0.464393,0
41.9,0,97.267,2
41.90001,0,97.267,2
41.9,1,22.7337,1
41.90001,1,22.7337,1
41.9,2,0,0
41.90001,2,0,0
41.9,3,9.19457,1
41.90001,3,10.7141,1
41.9,4,0.464393,0
41.90001,4,3.92444,1
42,0,97.267,2
42.00001,0,97.267,2
42,1,22.7337,1
42.00001,1,22.7337,1
42,2,0,0
42.00001,2,0,0
42,3,10.7141,1
42.00001,3,10.7141,1
42,4,3.92444,1
42.00001,4,3.92444,1
42.1,0,97.267,2
42.10001,0,87.94,2
42.1,1,22.7337,1
42.10001,1,22.7337,1
42.1,2,0,0
42.10001,2,0,0
42.1,3,10.7141,1
42.10001,3,10.7141,1
42.1,4,3.92444,1
42.10001,4,2.77729,0
42.2,0,87.94,2
42.20001,0,87.94,2
42.2,1,22.7337,1
42.20001,1,22.7337,1
42.2,2,0,0
42.20001,2,0,0
42.2,3,10.7141,1
42.20001,3,10.7141,1
42.2,4,2.77729,0
42.20001,4,2.77729,0
42.3,0,87.94,2
42.30001,0,87.94,2
42.3,1,22.7337,1
42.30001,1,22.7337,1
42.3,2,0,0
42.30001,2,0,0
42.3,3,10.7141,1
42.30001,3,17.7443,1
42.3,4,2.77729,0
42.30001,4,2.77729,0
42.4,0,87.94,2
42.40001,0,95.7768,2
42.4,1,22.7337,1
42.40001,1,34.8053,2
42.4,2,0,0
42.40001,2,0,0
42.4,3,17.7443,1
42.40001,3,17.7443,1
42.4,4,2.77729,0
42.40001,4,2.77729,0
42.5,0,95.7768,2
42.50001,0,95.7768,2
42.5,1,34.8053,2
42.50001,1,34.8053,2
42.5,2,0,0
42.50001,2,0,0
42.5,3,17.7443,1
42.50001,3,17.7443,1
42.5,4,2.77729,0
42.50001,4,2.77729,0
42.6,0,95.7768,2
42.60001,0,95.7768,2
42.6,1,34.8053,2
42.60001,1,34.8053,2
42.6,2,0,0
42.60001,2,0,0
42.6,3,17.7443,1
42.60001,3,17.7443,1
42.6,4,2.77729,0
42.60001,4,2.77729,0
42.7,0,95.7768,2
42.70001,0,95.7768,2
42.7,1,34.8053,2
42.70001,1,24.3283,1
42.7,2,0,0
42.70001,2,0,0
42.7,3,17.7443,1
42.70001,3,17.7443,1
42.7,4,2.77729,0
42.70001,4,0,0
42.8,0,95.7768,2
42.80001,0,95.7768,2
42.8,1,24.3283,1
42.80001,1,24.3283,1
42.8,2,0,0
42.80001,2,0,0
42.8,3,17.7443,1
42.80001,3,27.3812,2
42.8,4,0,0
42.80001,4,0,0
42.9,0,95.7768,2
42.90001,0,95.1612,2
42.9,1,24.3283,1
42.90001,1,24.3283,1
42.9,2,0,0
42.90001,2,0,0
42.9,3,27.3812,2
42.90001,3,17.4034,1
42.9,4,0,0
42.90001,4,0,0
43,0,95.1612,2
43.00001,0,95.1612,2
43,1,24.3283,1
43.00001,1,24.3283,1
43,2,0,0
43.00001,2,0,0
43,3,17.4034,1
43.00001,3,4.2991,1
43,4,0,0
43.00001,4,14.2987,1
43.1,0,95.1612,2
43.10001,0,95.1612,2
43.1,1,24.3283,1
43.10001,1,23.1211,1
43.1,2,0,0
43.10001,2,0,0
43.1,3,4.2991,1
43.10001,3,4.2991,1
43.1,4,14.2987,1
43.10001,4,14.2987,1
43.2,0,95.1612,2
43.20001,0,95.1612,2
43.2,1,23.1211,1
43.20001,1,23.1211,1
43.2,2,0,0
43.20001,2,13.9435,1
43.2,3,4.2991,1
43.20001,3,4.2991,1
43.2,4,14.2987,1
43.20001,4,14.2987,1
43.3,0,95.1612,2
43.30001,0,95.1612,2
43.3,1,23.1211,1
43.30001,1,4.65849,1
43.3,2,13.9435,1
43.30001,2,18.5638,1
43.3,3,4.2991,1
43.30001,3,4.2991,1
43.3,4,14.2987,1
43.30001,4,14.2987,1
43.4,0,95.1612,2
43.40001,0,85.3049,2
43.4,1,4.65849,1
43.40001,1,0,0
43.4,2,18.5638,1
43.40001,2,18.5638,1
43.4,3,4.2991,1
43.40001,3,4.2991,1
43.4,4,14.2987,1
43.40001,4,14.3865,1
43.5,0,85.3049,2
43.50001,0,85.3049,2
43.5,1,0,0
43.50001,1,7.24833,1
43.5,2,18.5638,1
43.50001,2,18.5638,1
43.5,3,4.2991,1
43.50001,3,4.2991,1
43.5,4,14.3865,1
43.50001,4,14.3865,1
43.6,0,85.3049,2
43.60001,0,85.3049,2
43.6,1,7.24833,1
43.60001,1,7.24833,1
43.6,2,18.5638,1
43.60001,2,14.4185,1
43.6,3,4.2991,1
43.60001,3,0,0
43.6,4,14.3865,1
43.60001,4,14.3865,1
43.7,0,85.3049,2
43.70001,0,85.3049,2
43.7,1,7.24833,1
43.70001,1,7.24833,1
43.7,2,14.4185,1
43.70001,2,14.4185,1
43.7,3,0,0
43.70001,3,0,0
43.7,4,14.3865,1
43.70001,4,14.3865,1
43.8,0,85.3049,2
43.80001,0,85.3049,2
43.8,1,7.24833,1
43.80001,1,10.1591,1
43.8,2,14.4185,1
43.80001,2,14.4185,1
43.8,3,0,0
43.80001,3,4.81773,1
43.8,4,14.3865,1
43.80001,4,14.3865,1
43.9,0,85.3049,2
43.90001,0,85.3049,2
43.9,1,10.1591,1
43.90001,1,0,0
43.9,2,14.4185,1
43.90001,2,14.4185,1
43.9,3,4.81773,1
43.90001,3,4.81773,1
43.9,4,14.3865,1
43.90001,4,14.3865,1
44,0,85.3049,2
44.00001,0,85.3049,2
44,1,0,0
44.00001,1,0,0
44,2,14.4185,1
44.00001,2,14.4185,1
44,3,4.81773,1
44.00001,3,4.81773,1
44,4,14.3865,1
44.00001,4,14.3865,1
44.1,0,85.3049,2
44.10001,0,94.0979,2
44.1,1,0,0
