simTime,MCC_idx,packet_is_loss
27.60004048,1,1
28.20003048,4,1
28.30003048,1,1
28.40003048,3,1
28.40004048,4,1
28.50003048,3,1
28.50004048,0,1
28.60003048,2,1
28.60004048,4,1
28.70003048,4,1
28.70004048,2,1
28.80003048,4,1
28.80004048,3,1
28.80005048,0,1
28.90003048,3,1
28.90004048,4,1
28.90005048,2,1
29.00003048,3,1
29.00004048,0,1
29.10003048,3,1
29.10004048,2,1
29.20003048,4,1
29.20004048,2,1
29.30003048,1,1
29.40003048,3,1
29.50003048,3,1
29.60003048,0,1
29.60004048,1,1
29.70003048,2,1
29.80003048,2,1
29.80004048,3,1
29.90003048,2,1
29.90004048,0,1
30.00003048,4,1
30.00004048,0,1
30.00005048,1,1
30.10003048,1,1
30.10004048,2,1
30.10005048,1,1
30.20003048,1,1
30.20004048,0,1
30.20005048,2,1
30.30003048,0,1
30.30004048,3,1
30.40003048,4,1
30.40004048,3,1
30.50003048,3,1
30.60003048,1,1
30.70003048,4,1
30.80003048,4,1
30.90003048,1,1
31.10003048,2,1
31.10004048,1,1
31.20003048,4,1
31.20004048,2,1
31.30003048,1,1
31.40003048,3,1
31.40004048,1,1
31.50003048,4,1
31.60003048,3,1
31.60004048,0,1
31.70003048,3,1
31.70004048,4,1
31.70005048,1,1
31.80003048,3,1
31.80004048,4,1
31.80005048,1,1
31.90003048,2,1
31.90004048,1,1
32.00003048,4,1
32.10003048,4,1
32.10004048,0,1
32.20003048,3,1
32.30003048,2,1
32.30004048,4,1
32.40003048,3,1
32.40004048,0,1
32.50003048,4,1
32.50004048,2,1
32.50005048,4,1
32.60003048,4,1
32.70003048,1,1
32.80003048,1,1
32.90003048,3,1
33.00003048,2,1
33.10003048,4,1
33.20003048,4,1
33.30003048,3,1
33.30004048,2,1
33.40003048,1,1
33.40004048,0,1
33.50003048,2,1
33.50004048,1,1
33.60003048,3,1
33.70003048,3,1
33.80003048,4,1
33.80004048,0,1
33.90003048,2,1
34.00003048,1,1
34.10003048,1,1
34.10004048,2,1
34.10005048,1,1
34.20003048,4,1
34.20004048,2,1
34.20005048,1,1
34.30003048,4,1
34.30004048,1,1
34.40003048,3,1
34.40004048,4,1
34.40005048,2,1
34.50003048,2,1
34.50004048,0,1
34.50005048,1,1
34.60003048,4,1
34.60004048,1,1
34.60005048,3,1
34.70003048,4,1
34.70004048,1,1
34.70005048,3,1
34.80003048,2,1
34.80004048,3,1
34.90003048,3,1
34.90004048,1,1
35.00003048,1,1
35.00004048,2,1
35.10003048,1,1
35.10004048,2,1
35.20003048,4,1
35.20004048,1,1
35.30003048,1,1
35.30004048,2,1
35.40003048,2,1
35.40004048,0,1
35.40005048,2,1
35.50003048,3,1
35.50004048,0,1
35.60003048,1,1
35.60004048,2,1
35.60005048,0,1
35.70003048,2,1
35.70004048,0,1
35.80003048,1,1
35.80004048,0,1
35.80005048,3,1
35.90003048,1,1
35.90004048,0,1
35.90005048,1,1
36.00003048,3,1
36.00004048,2,1
36.10003048,1,1
36.20003048,2,1
36.30003048,1,1
37.10003048,4,1
37.30003048,4,1
37.40003048,1,1
37.40004048,4,1
37.50003048,4,1
37.50004048,0,1
37.60003048,1,1
37.70003048,1,1
37.90003048,4,1
38.00003048,4,1
38.10003048,4,1
38.20003048,4,1
38.30003048,2,1
38.50003048,2,1
38.70003048,4,1
38.80003048,3,1
38.90003048,3,1
39.00003048,2,1
39.10003048,4,1
39.20003048,3,1
39.30003048,1,1
39.40003048,1,1
39.70003048,4,1
39.80003048,4,1
39.90003048,0,1
40.00003048,1,1
40.10003048,4,1
40.10004048,2,1
40.20003048,1,1
40.20004048,4,1
40.30003048,4,1
40.30004048,2,1
40.40003048,0,1
40.40004048,1,1
40.50003048,0,1
40.50004048,1,1
40.60003048,2,1
40.70003048,4,1
40.80003048,2,1
40.90003048,4,1
41.00003048,1,1
41.40003048,3,1
41.50003048,4,1
41.60003048,4,1
41.70003048,1,1
41.90003048,4,1
42.00003048,3,1
42.70003048,4,1
42.80003048,2,1
43.00003048,4,1
43.00004048,0,1
43.10003048,4,1
43.10004048,0,1
43.20003048,1,1
43.30003048,2,1
43.40003048,2,1
43.50003048,0,1
43.60003048,1,1
43.70003048,0,1
43.80003048,1,1
43.90003048,1,1
44.00003048,1,1
44.10003048,0,1
44.30003048,1,1
44.40003048,3,1
44.50003048,3,1
44.60003048,3,1
44.70003048,3,1
44.70004048,1,1
44.80003048,4,1
44.80004048,2,1
44.90003048,0,1
45.00003048,4,1
45.10003048,0,1
45.20003048,4,1
45.20004048,0,1
45.30003048,1,1
45.30004048,4,1
45.40003048,2,1
45.40004048,0,1
45.50003048,1,1
45.50004048,0,1
45.60003048,2,1
45.70003048,2,1
45.70004048,4,1
45.80003048,3,1
45.80004048,1,1
45.90003048,2,1
46.00003048,4,1
46.00004048,0,1
46.10003048,3,1
46.10005048,2,1
46.20003048,2,1
46.20004048,3,1
46.20005048,2,1
46.30003048,3,1
46.40003048,2,1
46.60003048,3,1
46.70003048,3,1
46.80003048,4,1
