simTime,atmosphericLoss_dB,fspl_dB,power_dBm
3.2,8.81713,206.556,-92.8204
3.20002024,6.09984,205.139,-139.688
3.20003024,6.17004,205.182,-139.863
3.20004024,6.09984,205.294,-140.12
3.20005024,6.09984,205.145,-139.885
3.20006024,6.06491,205.143,-139.928
3.3,8.64574,206.456,-92.5492
3.3,8.68841,206.475,-92.6104
3.3,8.7312,206.648,-92.8264
3.3,8.77411,206.518,-92.7398
3.3,8.81713,206.556,-92.8204
3.30002024,6.13488,205.161,-139.745
3.30003024,6.20531,205.204,-139.919
3.30004024,6.06491,205.272,-140.063
3.30005024,6.13488,205.167,-139.942
3.30006024,6.13488,205.186,-140.042
3.4,8.64574,206.456,-92.5492
3.4,8.68841,206.475,-92.6104
3.4,8.7312,206.648,-92.8264
3.4,8.77411,206.518,-92.7398
3.4,8.81713,206.556,-92.8204
3.40002024,6.09984,205.139,-139.688
3.40003024,6.17004,205.182,-139.863
3.40004024,6.20531,205.358,-140.29
3.40005024,6.13488,205.167,-139.942
3.40006024,6.13488,205.186,-140.042
3.5,8.64574,206.456,-92.5492
3.5,8.68841,206.475,-92.6104
3.5,8.7312,206.648,-92.8264
3.5,8.77411,206.518,-92.7398
3.5,8.81713,206.556,-92.8204
3.50002024,6.09984,205.139,-139.688
3.50003024,6.06491,205.117,-139.693
3.50004024,6.17004,205.337,-140.233
3.50005024,6.13488,205.167,-139.942
3.50006024,6.09984,205.165,-139.985
3.6,8.64574,206.456,-92.5492
3.6,8.68841,206.475,-92.6104
3.6,8.7312,206.648,-92.8264
3.6,8.77411,206.518,-92.7398
3.6,8.81713,206.556,-92.8204
3.60002024,6.09984,205.139,-139.688
3.60003024,6.17004,205.182,-139.863
3.60004024,6.20531,205.358,-140.29
3.60005024,6.09984,205.145,-139.885
3.60006024,6.06491,205.143,-139.928
3.7,8.64574,206.456,-92.5492
3.7,8.68841,206.475,-92.6104
3.7,8.7312,206.648,-92.8264
3.7,8.77411,206.518,-92.7398
3.7,8.81713,206.556,-92.8204
3.70002024,6.09984,205.139,-139.688
3.70003024,6.06491,205.117,-139.693
3.70004024,6.06491,205.272,-140.063
3.70005024,6.20531,205.21,-140.055
3.70006024,6.13488,205.186,-140.042
3.8,8.64574,206.456,-92.5492
3.8,8.68841,206.475,-92.6104
3.8,8.7312,206.648,-92.8264
3.8,8.77411,206.518,-92.7398
3.8,8.81713,206.556,-92.8204
3.80002024,6.13488,205.161,-139.745
3.80003024,6.13488,205.161,-139.806
3.80004024,6.20531,205.358,-140.29
3.80005024,6.20531,205.21,-140.055
3.80006024,6.17004,205.208,-140.098
3.9,8.64574,206.456,-92.5492
3.9,8.68841,206.475,-92.6104
3.9,8.7312,206.648,-92.8264
3.9,8.77411,206.518,-92.7398
3.9,8.81713,206.556,-92.8204
3.90002024,6.17004,205.182,-139.801
3.90003024,6.06491,205.117,-139.693
3.90004024,6.17004,205.337,-140.233
3.90005024,6.06491,205.124,-139.828
3.90006024,6.09984,205.165,-139.985
4,8.64574,206.456,-92.5492
4,8.68841,206.475,-92.6104
4,8.7312,206.648,-92.8264
4,8.77411,206.518,-92.7398
4,8.81713,206.556,-92.8204
4.00002024,6.13488,205.161,-139.745
4.00003024,6.20531,205.204,-139.919
4.00004024,6.17004,205.337,-140.233
4.00005024,6.20531,205.21,-140.055
4.00006024,6.09984,205.165,-139.985
4.1,8.64574,206.456,-92.5492
4.1,8.68841,206.475,-92.6104
4.1,8.7312,206.648,-92.8264
4.1,8.77411,206.518,-92.7398
4.1,8.81713,206.556,-92.8204
4.10002024,6.13488,205.161,-139.745
4.10003024,6.17004,205.182,-139.863
4.10004024,6.17004,205.337,-140.233
4.10005024,6.13488,205.167,-139.942
4.10006024,6.13488,205.186,-140.042
4.2,8.64574,206.456,-92.5492
4.2,8.68841,206.475,-92.6104
4.2,8.7312,206.648,-92.8264
4.2,8.77411,206.518,-92.7398
4.2,8.81713,206.556,-92.8204
4.20002024,6.09984,205.139,-139.688
4.20003024,6.20531,205.204,-139.919
4.20004024,6.09984,205.294,-140.12
4.20005024,6.20531,205.21,-140.055
4.20006024,6.06491,205.143,-139.928
4.3,8.64574,206.456,-92.5492
4.3,8.68841,206.475,-92.6104
4.3,8.7312,206.648,-92.8264
4.3,8.77411,206.518,-92.7398
4.3,8.81713,206.556,-92.8204
4.30002024,6.20531,205.204,-139.858
4.30003024,6.13488,205.161,-139.806
4.30004024,6.09984,205.294,-140.12
4.30005024,6.09984,205.145,-139.885
4.30006024,6.09984,205.165,-139.985
4.4,8.64574,206.456,-92.5492
4.4,8.68841,206.475,-92.6104
4.4,8.7312,206.648,-92.8264
4.4,8.77411,206.518,-92.7398
4.4,8.81713,206.556,-92.8204
4.40002024,6.20531,205.204,-139.858
4.40003024,6.20531,205.204,-139.919
4.40004024,6.09984,205.294,-140.12
4.40005024,6.06491,205.124,-139.828
4.40006024,6.17004,205.208,-140.098
4.5,8.64574,206.456,-92.5492
4.5,8.68841,206.475,-92.6104
4.5,8.7312,206.648,-92.8264
4.5,8.77411,206.518,-92.7398
4.5,8.81713,206.556,-92.8204
4.50002024,6.09984,205.139,-139.688
4.50003024,6.17004,205.182,-139.863
4.50004024,6.09984,205.294,-140.12
4.50005024,6.09984,205.145,-139.885
4.50006024,6.06491,205.143,-139.928
4.6,8.64574,206.456,-92.5492
4.6,8.68841,206.475,-92.6104
4.6,8.7312,206.648,-92.8264
4.6,8.77411,206.518,-92.7398
4.6,8.81713,206.556,-92.8204
4.60002024,6.17004,205.182,-139.801
4.60003024,6.13488,205.161,-139.806
4.60004024,6.09984,205.294,-140.12
4.60005024,6.09984,205.145,-139.885
4.60006024,6.13488,205.186,-140.042
4.7,8.64574,206.456,-92.5492
4.7,8.68841,206.475,-92.6104
4.7,8.7312,206.648,-92.8264
4.7,8.77411,206.518,-92.7398
