simTime,atmosphericLoss_dB,fspl_dB,power_dBm
5,0,213.136,-90.5837
5.00002024,0,209.567,-135.991
5.00003024,0,209.593,-136.025
5.00004024,0,209.748,-136.343
5.00005024,0,209.574,-136.03
5.00006024,0,209.58,-136.064
5.1,0,213.076,-90.5233
5.1,0,213.085,-90.5319
5.1,0,213.248,-90.6953
5.1,0,213.109,-90.5559
5.1,0,213.136,-90.5837
5.10002024,0,209.593,-136.016
5.10003024,0,209.606,-136.038
5.10004024,0,209.709,-136.304
5.10005024,0,209.561,-136.017
5.10006024,0,209.593,-136.077
5.2,0,213.076,-90.5233
5.2,0,213.085,-90.5319
5.2,0,213.248,-90.6953
5.2,0,213.109,-90.5559
5.2,0,213.136,-90.5837
5.20002024,0,209.58,-136.004
5.20003024,0,209.58,-136.012
5.20004024,0,209.709,-136.304
5.20005024,0,209.561,-136.017
5.20006024,0,209.593,-136.077
5.3,0,213.076,-90.5233
5.3,0,213.085,-90.5319
5.3,0,213.248,-90.6953
5.3,0,213.109,-90.5559
5.3,0,213.136,-90.5837
5.30002024,0,209.567,-135.991
5.30003024,0,209.593,-136.025
5.30004024,0,209.761,-136.356
5.30005024,0,209.574,-136.03
5.30006024,0,209.58,-136.064
5.4,0,213.076,-90.5233
5.4,0,213.085,-90.5319
5.4,0,213.248,-90.6953
5.4,0,213.109,-90.5559
5.4,0,213.136,-90.5837
5.40002024,0,209.593,-136.016
5.40003024,0,209.606,-136.038
5.40004024,0,209.748,-136.343
5.40005024,0,209.574,-136.03
5.40006024,0,209.606,-136.09
5.5,0,213.076,-90.5233
5.5,0,213.085,-90.5319
5.5,0,213.248,-90.6953
5.5,0,213.109,-90.5559
5.5,0,213.136,-90.5837
5.50002024,0,209.58,-136.004
5.50003024,0,209.593,-136.025
5.50004024,0,209.722,-136.317
5.50005024,0,209.613,-136.069
5.50006024,0,209.606,-136.09
5.6,0,213.076,-90.5233
5.6,0,213.085,-90.5319
5.6,0,213.248,-90.6953
5.6,0,213.109,-90.5559
5.6,0,213.136,-90.5837
5.60002024,0,209.567,-135.991
5.60003024,0,209.554,-135.986
5.60004024,0,209.748,-136.343
5.60005024,0,209.587,-136.043
5.60006024,0,209.606,-136.09
5.7,0,213.076,-90.5233
5.7,0,213.085,-90.5319
5.7,0,213.248,-90.6953
5.7,0,213.109,-90.5559
5.7,0,213.136,-90.5837
5.70002024,0,209.606,-136.029
5.70003024,0,209.606,-136.038
5.70004024,0,209.722,-136.317
5.70005024,0,209.574,-136.03
5.70006024,0,209.58,-136.064
5.8,0,213.076,-90.5233
5.8,0,213.085,-90.5319
5.8,0,213.248,-90.6953
5.8,0,213.109,-90.5559
5.8,0,213.136,-90.5837
5.80002024,0,209.593,-136.016
5.80003024,0,209.606,-136.038
5.80004024,0,209.722,-136.317
5.80005024,0,209.613,-136.069
5.80006024,0,209.619,-136.103
5.9,0,213.076,-90.5233
5.9,0,213.085,-90.5319
5.9,0,213.248,-90.6953
5.9,0,213.109,-90.5559
5.9,0,213.136,-90.5837
5.90002024,0,209.567,-135.991
5.90003024,0,209.593,-136.025
5.90004024,0,209.722,-136.317
5.90005024,0,209.587,-136.043
5.90006024,0,209.593,-136.077
6,0,213.076,-90.5233
6,0,213.085,-90.5319
6,0,213.248,-90.6953
6,0,213.109,-90.5559
6,0,213.136,-90.5837
6.00002024,0,209.606,-136.029
6.00003024,0,209.606,-136.038
6.00004024,0,209.761,-136.356
6.00005024,0,209.574,-136.03
6.00006024,0,209.606,-136.09
6.1,0,213.076,-90.5233
6.1,0,213.085,-90.5319
6.1,0,213.248,-90.6953
6.1,0,213.109,-90.5559
6.1,0,213.136,-90.5837
6.10002024,0,209.567,-135.991
6.10003024,0,209.554,-135.986
6.10004024,0,209.748,-136.343
6.10005024,0,209.587,-136.043
6.10006024,0,209.58,-136.064
6.2,0,213.076,-90.5233
6.2,0,213.085,-90.5319
6.2,0,213.248,-90.6953
6.2,0,213.109,-90.5559
6.2,0,213.136,-90.5837
6.20002024,0,209.567,-135.991
6.20003024,0,209.606,-136.038
6.20004024,0,209.709,-136.304
6.20005024,0,209.574,-136.03
6.20006024,0,209.619,-136.103
6.3,0,213.076,-90.5233
6.3,0,213.085,-90.5319
6.3,0,213.248,-90.6953
6.3,0,213.109,-90.5559
6.3,0,213.136,-90.5837
6.30002024,0,209.593,-136.016
6.30003024,0,209.606,-136.038
6.30004024,0,209.709,-136.304
6.30005024,0,209.587,-136.043
6.30006024,0,209.58,-136.064
6.4,0,213.076,-90.5233
6.4,0,213.085,-90.5319
6.4,0,213.248,-90.6953
6.4,0,213.109,-90.5559
6.4,0,213.136,-90.5837
6.40002024,0,209.593,-136.016
6.40003024,0,209.606,-136.038
6.40004024,0,209.722,-136.317
6.40005024,0,209.587,-136.043
6.40006024,0,209.593,-136.077
6.5,0,213.076,-90.5233
6.5,0,213.085,-90.5319
6.5,0,213.248,-90.6953
6.5,0,213.109,-90.5559
6.5,0,213.136,-90.5837
6.50002024,0,209.606,-136.029
6.50003024,0,209.606,-136.038
6.50004024,0,209.761,-136.356
6.50005024,0,209.561,-136.017
6.50006024,0,209.619,-136.103
6.6,0,213.076,-90.5233
6.6,0,213.085,-90.5319
6.6,0,213.248,-90.6953
6.6,0,213.109,-90.5559
6.6,0,213.136,-90.5837
6.60002024,0,209.58,-136.004
6.60003024,0,209.554,-135.986
6.60004024,0,209.761,-136.356
6.60005024,0,209.574,-136.03
6.60006024,0,209.58,-136.064
6.7,0,213.076,-90.5233
6.7,0,213.085,-90.5319
6.7,0,213.248,-90.6953
6.7,0,213.109,-90.5559
6.7,0,213.136,-90.5837
6.70002024,0,209.567,-135.991
6.70003024,0,209.593,-136.025
6.70004024,0,209.709,-136.304
6.70005024,0,209.613,-136.069
6.70006024,0,209.58,-136.064
6.8,0,213.076,-90.5233
6.8,0,213.085,-90.5319
6.8,0,213.248,-90.6953
6.8,0,213.109,-90.5559
6.8,0,213.136,-90.5837
6.80002024,0,209.606,-136.029
6.80003024,0,209.58,-136.012
6.80004024,0,209.748,-136.343
6.80005024,0,209.574,-136.03
6.80006024,0,209.58,-136.064
6.9,0,213.076,-90.5233
6.9,0,213.085,-90.5319
6.9,0,213.248,-90.6953
6.9,0,213.109,-90.5559
6.9,0,213.136,-90.5837
6.90002024,0,209.567,-135.991
6.90003024,0,209.593,-136.025
6.90004024,0,209.761,-136.356
6.90005024,0,209.574,-136.03
6.90006024,0,209.593,-136.077
7,0,213.076,-90.5233
7,0,213.085,-90.5319
7,0,213.248,-90.6953
7,0,213.109,-90.5559
7,0,213.136,-90.5837
7.00002024,0,209.567,-135.991
7.00003024,0,209.593,-136.025
7.00004024,0,209.761,-136.356
7.00005024,0,209.613,-136.069
7.00006024,0,209.58,-136.064
7.1,0,213.076,-90.5233
7.1,0,213.085,-90.5319
7.1,0,213.248,-90.6953
7.1,0,213.109,-90.5559
7.1,0,213.136,-90.5837
7.10002024,0,209.567,-135.991
7.10003024,0,209.58,-136.012
7.10004024,0,209.748,-136.343
7.10005024,0,209.574,-136.03
7.10006024,0,209.619,-136.103
7.2,0,213.076,-90.5233
7.2,0,213.085,-90.5319
7.2,0,213.248,-90.6953
7.2,0,213.109,-90.5559
7.2,0,213.136,-90.5837
7.20002024,0,209.58,-136.004
7.20003024,0,209.554,-135.986
7.20004024,0,209.709,-136.304
7.20005024,0,209.587,-136.043
7.20006024,0,209.606,-136.09
7.3,0,213.076,-90.5233
7.3,0,213.085,-90.5319
7.3,0,213.248,-90.6953
7.3,0,213.109,-90.5559
7.3,0,213.136,-90.5837
7.30002024,0,209.606,-136.029
7.30003024,0,209.606,-136.038
7.30004024,0,209.709,-136.304
7.30005024,0,209.561,-136.017
7.30006024,0,209.619,-136.103
7.4,0,213.076,-90.5233
7.4,0,213.085,-90.5319
7.4,0,213.248,-90.6953
7.4,0,213.109,-90.5559
7.4,0,213.136,-90.5837
7.40002024,0,209.606,-136.029
7.40003024,0,209.554,-135.986
7.40004024,0,209.709,-136.304
7.40005024,0,209.613,-136.069
7.40006024,0,209.593,-136.077
7.5,0,213.076,-90.5233
7.5,0,213.085,-90.5319
7.5,0,213.248,-90.6953
7.5,0,213.109,-90.5559
7.5,0,213.136,-90.5837
