simTime,atmosphericLoss_dB,fspl_dB,power_dBm
9,49.8984,213.076,-140.422
9,50.0132,213.085,-140.545
9,50.1282,213.248,-140.824
9,50.2434,213.109,-140.799
9,50.3586,213.136,-140.942
9.1,49.8984,213.076,-140.422
9.1,50.0132,213.085,-140.545
9.1,50.1282,213.248,-140.824
9.1,50.2434,213.109,-140.799
9.1,50.3586,213.136,-140.942
9.2,49.8984,213.076,-140.422
9.2,50.0132,213.085,-140.545
9.2,50.1282,213.248,-140.824
9.2,50.2434,213.109,-140.799
9.2,50.3586,213.136,-140.942
9.3,49.8984,213.076,-140.422
9.3,50.0132,213.085,-140.545
9.3,50.1282,213.248,-140.824
9.3,50.2434,213.109,-140.799
9.3,50.3586,213.136,-140.942
9.4,49.8984,213.076,-140.422
9.4,50.0132,213.085,-140.545
9.4,50.1282,213.248,-140.824
9.4,50.2434,213.109,-140.799
9.4,50.3586,213.136,-140.942
9.5,49.8984,213.076,-140.422
9.5,50.0132,213.085,-140.545
9.5,50.1282,213.248,-140.824
9.5,50.2434,213.109,-140.799
9.5,50.3586,213.136,-140.942
9.6,49.8984,213.076,-140.422
9.6,50.0132,213.085,-140.545
9.6,50.1282,213.248,-140.824
9.6,50.2434,213.109,-140.799
9.6,50.3586,213.136,-140.942
9.7,49.8984,213.076,-140.422
9.7,50.0132,213.085,-140.545
9.7,50.1282,213.248,-140.824
9.7,50.2434,213.109,-140.799
9.7,50.3586,213.136,-140.942
9.8,49.8984,213.076,-140.422
9.8,50.0132,213.085,-140.545
9.8,50.1282,213.248,-140.824
9.8,50.2434,213.109,-140.799
9.8,50.3586,213.136,-140.942
9.9,49.8984,213.076,-140.422
9.9,50.0132,213.085,-140.545
9.9,50.1282,213.248,-140.824
9.9,50.2434,213.109,-140.799
9.9,50.3586,213.136,-140.942
10,49.8984,213.076,-140.422
10,50.0132,213.085,-140.545
10,50.1282,213.248,-140.824
10,50.2434,213.109,-140.799
10,50.3586,213.136,-140.942
10.1,49.8984,213.076,-140.422
10.1,50.0132,213.085,-140.545
10.1,50.1282,213.248,-140.824
10.1,50.2434,213.109,-140.799
10.1,50.3586,213.136,-140.942
10.2,49.8984,213.076,-140.422
10.2,50.0132,213.085,-140.545
10.2,50.1282,213.248,-140.824
10.2,50.2434,213.109,-140.799
10.2,50.3586,213.136,-140.942
10.3,49.8984,213.076,-140.422
10.3,50.0132,213.085,-140.545
10.3,50.1282,213.248,-140.824
10.3,50.2434,213.109,-140.799
10.3,50.3586,213.136,-140.942
10.4,49.8984,213.076,-140.422
10.4,50.0132,213.085,-140.545
10.4,50.1282,213.248,-140.824
10.4,50.2434,213.109,-140.799
10.4,50.3586,213.136,-140.942
10.5,49.8984,213.076,-140.422
10.5,50.0132,213.085,-140.545
10.5,50.1282,213.248,-140.824
10.5,50.2434,213.109,-140.799
10.5,50.3586,213.136,-140.942
10.6,49.8984,213.076,-140.422
10.6,50.0132,213.085,-140.545
10.6,50.1282,213.248,-140.824
10.6,50.2434,213.109,-140.799
10.6,50.3586,213.136,-140.942
10.7,49.8984,213.076,-140.422
10.7,50.0132,213.085,-140.545
10.7,50.1282,213.248,-140.824
10.7,50.2434,213.109,-140.799
10.7,50.3586,213.136,-140.942
10.8,49.8984,213.076,-140.422
10.8,50.0132,213.085,-140.545
10.8,50.1282,213.248,-140.824
10.8,50.2434,213.109,-140.799
10.8,50.3586,213.136,-140.942
10.9,49.8984,213.076,-140.422
10.9,50.0132,213.085,-140.545
10.9,50.1282,213.248,-140.824
10.9,50.2434,213.109,-140.799
10.9,50.3586,213.136,-140.942
11,49.8984,213.076,-140.422
11,50.0132,213.085,-140.545
11,50.1282,213.248,-140.824
11,50.2434,213.109,-140.799
11,50.3586,213.136,-140.942
11.1,49.8984,213.076,-140.422
11.1,50.0132,213.085,-140.545
11.1,50.1282,213.248,-140.824
11.1,50.2434,213.109,-140.799
11.1,50.3586,213.136,-140.942
11.2,49.8984,213.076,-140.422
11.2,50.0132,213.085,-140.545
11.2,50.1282,213.248,-140.824
11.2,50.2434,213.109,-140.799
11.2,50.3586,213.136,-140.942
11.3,49.8984,213.076,-140.422
11.3,50.0132,213.085,-140.545
11.3,50.1282,213.248,-140.824
11.3,50.2434,213.109,-140.799
11.3,50.3586,213.136,-140.942
11.4,49.8984,213.076,-140.422
11.4,50.0132,213.085,-140.545
