simTime,MCC_idx,atmosphericLoss_dB,fspl_dB,power_dBm,weatherAtMCC
29.3,0,38.8978,206.456,-122.801,87.9976
29.3,1,74.2602,206.475,-158.182,187.217
29.3,2,72.4178,206.648,-156.513,180.717
29.3,3,7.85316,206.518,-91.8188,13.1654
29.3,4,69.9218,206.556,-153.925,171.425
29.4,0,38.8978,206.456,-122.801,87.9976
29.4,1,74.2602,206.475,-158.182,187.217
29.4,2,68.9791,206.648,-153.074,170.664
29.4,3,7.85316,206.518,-91.8188,13.1654
29.4,4,69.9218,206.556,-153.925,171.425
29.5,0,38.8978,206.456,-122.801,87.9976
29.5,1,74.2602,206.475,-158.182,187.217
29.5,2,68.9791,206.648,-153.074,170.664
29.5,3,19.2904,206.518,-103.256,37.8972
29.5,4,69.9218,206.556,-153.925,171.425
29.6,0,38.8978,206.456,-122.801,87.9976
29.6,1,74.2602,206.475,-158.182,187.217
29.6,2,68.9791,206.648,-153.074,170.664
29.6,3,17.6783,206.518,-101.644,34.1993
29.6,4,69.9218,206.556,-153.925,171.425
29.7,0,39.9234,206.456,-123.827,90.7335
29.7,1,74.2602,206.475,-158.182,187.217
29.7,2,68.9791,206.648,-153.074,170.664
29.7,3,27.03,206.518,-110.996,56.3593
29.7,4,66.0404,206.556,-150.044,160.285
29.8,0,39.9234,206.456,-123.827,90.7335
29.8,1,69.7373,206.475,-153.659,173.875
29.8,2,73.5856,206.648,-157.681,184.15
29.8,3,27.03,206.518,-110.996,56.3593
29.8,4,58.7223,206.556,-142.726,139.6
29.9,0,39.9234,206.456,-123.827,90.7335
29.9,1,69.7373,206.475,-153.659,173.875
29.9,2,67.4156,206.648,-151.511,166.122
29.9,3,30.9922,206.518,-114.958,66.1997
29.9,4,58.7223,206.556,-142.726,139.6
30,0,39.9234,206.456,-123.827,90.7335
30,1,69.7373,206.475,-153.659,173.875
30,2,67.4156,206.648,-151.511,166.122
30,3,27.7983,206.518,-111.764,58.2486
30,4,58.7223,206.556,-142.726,139.6
30.1,0,39.9234,206.456,-123.827,90.7335
30.1,1,69.7373,206.475,-153.659,173.875
30.1,2,67.4156,206.648,-151.511,166.122
30.1,3,27.7983,206.518,-111.764,58.2486
30.1,4,52.3134,206.556,-136.317,121.854
30.2,0,39.9234,206.456,-123.827,90.7335
30.2,1,61.3403,206.475,-145.262,149.516
30.2,2,67.4156,206.648,-151.511,166.122
30.2,3,27.7983,206.518,-111.764,58.2486
30.2,4,52.3134,206.556,-136.317,121.854
30.3,0,39.9234,206.456,-123.827,90.7335
30.3,1,61.3403,206.475,-145.262,149.516
30.3,2,67.4156,206.648,-151.511,166.122
30.3,3,27.7976,206.518,-111.763,58.247
30.3,4,52.814,206.556,-136.817,123.227
30.4,0,39.9234,206.456,-123.827,90.7335
30.4,1,58.6258,206.475,-142.548,141.762
30.4,2,67.4156,206.648,-151.511,166.122
30.4,3,27.7976,206.518,-111.763,58.247
30.4,4,49.4364,206.556,-133.44,114.009
30.5,0,39.9234,206.456,-123.827,90.7335
30.5,1,58.6258,206.475,-142.548,141.762
30.5,2,67.4156,206.648,-151.511,166.122
30.5,3,27.7976,206.518,-111.763,58.247
30.5,4,50.2678,206.556,-134.271,116.268
30.6,0,40.8467,206.456,-124.75,93.2073
30.6,1,58.6258,206.475,-142.548,141.762
30.6,2,67.4156,206.648,-151.511,166.122
30.6,3,27.7976,206.518,-111.763,58.247
30.6,4,50.2678,206.556,-134.271,116.268
30.7,0,40.8467,206.456,-124.75,93.2073
30.7,1,58.6258,206.475,-142.548,141.762
30.7,2,75.6795,206.648,-159.775,190.331
30.7,3,27.7976,206.518,-111.763,58.247
30.7,4,50.2678,206.556,-134.271,116.268
30.8,0,40.8467,206.456,-124.75,93.2073
30.8,1,58.6258,206.475,-142.548,141.762
30.8,2,75.6795,206.648,-159.775,190.331
30.8,3,27.7976,206.518,-111.763,58.247
30.8,4,50.2678,206.556,-134.271,116.268
30.9,0,40.8467,206.456,-124.75,93.2073
30.9,1,58.6258,206.475,-142.548,141.762
30.9,2,75.6795,206.648,-159.775,190.331
30.9,3,35.0986,206.518,-119.064,76.6354
30.9,4,50.2678,206.556,-134.271,116.268
31,0,40.8467,206.456,-124.75,93.2073
31,1,58.6258,206.475,-142.548,141.762
31,2,75.6795,206.648,-159.775,190.331
31,3,35.0986,206.518,-119.064,76.6354
31,4,50.2678,206.556,-134.271,116.268
31.1,0,44.5165,206.456,-128.42,103.135
31.1,1,50.0687,206.475,-133.991,117.746
31.1,2,75.6795,206.648,-159.775,190.331
31.1,3,27.854,206.518,-111.82,58.386
31.1,4,50.2678,206.556,-134.271,116.268
31.2,0,35.9926,206.456,-119.896,80.3176
31.2,1,50.0687,206.475,-133.991,117.746
31.2,2,75.6795,206.648,-159.775,190.331
31.2,3,28.7217,206.518,-112.687,60.5317
31.2,4,50.2678,206.556,-134.271,116.268
31.3,0,27.7867,206.456,-111.69,59.2384
31.3,1,58.284,206.475,-142.206,140.79
31.3,2,75.6795,206.648,-159.775,190.331
31.3,3,28.7217,206.518,-112.687,60.5317
31.3,4,50.2678,206.556,-134.271,116.268
31.4,0,27.7867,206.456,-111.69,59.2384
31.4,1,55.7254,206.475,-139.647,133.547
31.4,2,68.8517,206.648,-152.947,170.294
31.4,3,28.7217,206.518,-112.687,60.5317
31.4,4,50.2678,206.556,-134.271,116.268
31.5,0,22.4405,206.456,-106.344,46.0703
31.5,1,58.5642,206.475,-142.486,141.587
31.5,2,65.3851,206.648,-149.48,160.252
31.5,3,30.3897,206.518,-114.355,64.6881
31.5,4,50.2678,206.556,-134.271,116.268
31.6,0,21.579,206.456,-105.482,43.9966
31.6,1,58.5642,206.475,-142.486,141.587
31.6,2,65.3851,206.648,-149.48,160.252
31.6,3,30.3897,206.518,-114.355,64.6881
31.6,4,50.2678,206.556,-134.271,116.268
31.7,0,28.6381,206.456,-112.541,61.3794
31.7,1,54.5932,206.475,-138.515,130.361
31.7,2,70.9953,206.648,-155.091,176.548
31.7,3,30.3897,206.518,-114.355,64.6881
31.7,4,50.2678,206.556,-134.271,116.268
31.8,0,28.6381,206.456,-112.541,61.3794
31.8,1,54.5932,206.475,-138.515,130.361
31.8,2,70.9953,206.648,-155.091,176.548
31.8,3,38.1125,206.518,-122.078,84.4345
31.8,4,54.4008,206.556,-138.404,127.594
31.9,0,28.6381,206.456,-112.541,61.3794
31.9,1,54.4307,206.475,-138.353,129.905
31.9,2,70.9953,206.648,-155.091,176.548
31.9,3,38.1125,206.518,-122.078,84.4345
31.9,4,54.4008,206.556,-138.404,127.594
32,0,28.6381,206.456,-112.541,61.3794
32,1,60.6737,206.475,-144.596,147.606
32,2,70.9953,206.648,-155.091,176.548
32,3,38.1125,206.518,-122.078,84.4345
32,4,62.7093,206.556,-146.713,150.817
32.1,0,28.6381,206.456,-112.541,61.3794
32.1,1,65.3113,206.475,-149.233,160.967
32.1,2,70.9953,206.648,-155.091,176.548
32.1,3,38.1125,206.518,-122.078,84.4345
32.1,4,67.0578,206.556,-151.061,163.194
32.2,0,28.6381,206.456,-112.541,61.3794
32.2,1,63.8955,206.475,-147.818,156.87
32.2,2,63.1267,206.648,-147.222,153.76
32.2,3,38.1125,206.518,-122.078,84.4345
32.2,4,67.0578,206.556,-151.061,163.194
32.3,0,29.6099,206.456,-113.513,63.8372
32.3,1,63.8955,206.475,-147.818,156.87
32.3,2,63.1267,206.648,-147.222,153.76
32.3,3,38.1125,206.518,-122.078,84.4345
32.3,4,74.5689,206.556,-158.572,184.906
32.4,0,29.6099,206.456,-113.513,63.8372
32.4,1,72.0899,206.475,-156.012,180.796
32.4,2,55.3046,206.648,-139.4,131.599
32.4,3,38.1125,206.518,-122.078,84.4345
32.4,4,74.5689,206.556,-158.572,184.906
32.5,0,29.6099,206.456,-113.513,63.8372
32.5,1,74.2875,206.475,-158.21,187.298
32.5,2,47.1625,206.648,-131.258,109.115
32.5,3,38.1125,206.518,-122.078,84.4345
32.5,4,74.5689,206.556,-158.572,184.906
32.6,0,29.6099,206.456,-113.513,63.8372
32.6,1,74.2875,206.475,-158.21,187.298
32.6,2,39.3282,206.648,-123.423,88.1188
32.6,3,38.1125,206.518,-122.078,84.4345
32.6,4,81.1889,206.556,-165.192,204.366
32.7,0,29.6099,206.456,-113.513,63.8372
32.7,1,80.3224,206.475,-164.244,205.324
32.7,2,35.6493,206.648,-119.745,78.5033
32.7,3,38.1125,206.518,-122.078,84.4345
32.7,4,85.4979,206.556,-169.501,217.185
32.8,0,29.6099,206.456,-113.513,63.8372
32.8,1,76.7066,206.475,-160.629,194.494
32.8,2,35.6493,206.648,-119.745,78.5033
32.8,3,37.2751,206.518,-121.241,82.2563
32.8,4,85.4979,206.556,-169.501,217.185
32.9,0,29.6099,206.456,-113.513,63.8372
32.9,1,68.3401,206.475,-152.262,169.784
32.9,2,35.6493,206.648,-119.745,78.5033
32.9,3,37.2751,206.518,-121.241,82.2563
32.9,4,85.4979,206.556,-169.501,217.185
33,0,29.6099,206.456,-113.513,63.8372
33,1,68.3401,206.475,-152.262,169.784
33,2,35.6493,206.648,-119.745,78.5033
33,3,37.2751,206.518,-121.241,82.2563
33,4,85.4979,206.556,-169.501,217.185
33.1,0,29.6099,206.456,-113.513,63.8372
33.1,1,68.3401,206.475,-152.262,169.784
33.1,2,39.0936,206.648,-123.189,87.5007
33.1,3,37.2751,206.518,-121.241,82.2563
33.1,4,85.4979,206.556,-169.501,217.185
33.2,0,29.6099,206.456,-113.513,63.8372
33.2,1,68.3401,206.475,-152.262,169.784
33.2,2,39.0936,206.648,-123.189,87.5007
33.2,3,37.2751,206.518,-121.241,82.2563
33.2,4,85.4069,206.556,-169.41,216.913
33.3,0,29.6099,206.456,-113.513,63.8372
33.3,1,68.3401,206.475,-152.262,169.784
33.3,2,39.0936,206.648,-123.189,87.5007
33.3,3,37.2751,206.518,-121.241,82.2563
33.3,4,85.4069,206.556,-169.41,216.913
33.4,0,29.6099,206.456,-113.513,63.8372
33.4,1,68.3401,206.475,-152.262,169.784
33.4,2,36.17,206.648,-120.265,79.8539
33.4,3,37.2751,206.518,-121.241,82.2563
33.4,4,85.4069,206.556,-169.41,216.913
33.5,0,22.048,206.456,-105.951,45.1238
33.5,1,68.3401,206.475,-152.262,169.784
33.5,2,36.17,206.648,-120.265,79.8539
33.5,3,37.2751,206.518,-121.241,82.2563
33.5,4,85.3695,206.556,-169.373,216.801
33.6,0,22.048,206.456,-105.951,45.1238
33.6,1,73.975,206.475,-157.897,186.371
33.6,2,31.0115,206.648,-115.107,66.6314
33.6,3,43.6588,206.518,-127.624,99.0688
33.6,4,85.3695,206.556,-169.373,216.801
33.7,0,22.048,206.456,-105.951,45.1238
33.7,1,73.975,206.475,-157.897,186.371
33.7,2,31.0115,206.648,-115.107,66.6314
33.7,3,43.6588,206.518,-127.624,99.0688
33.7,4,88.166,206.556,-172.169,225.181
33.8,0,22.048,206.456,-105.951,45.1238
33.8,1,73.1099,206.475,-157.032,183.81
33.8,2,31.0115,206.648,-115.107,66.6314
33.8,3,43.6588,206.518,-127.624,99.0688
33.8,4,88.166,206.556,-172.169,225.181
33.9,0,22.048,206.456,-105.951,45.1238
33.9,1,73.1099,206.475,-157.032,183.81
33.9,2,31.0115,206.648,-115.107,66.6314
33.9,3,43.6588,206.518,-127.624,99.0688
33.9,4,91.721,206.556,-175.724,235.9
34,0,22.5093,206.456,-106.413,46.2365
34,1,73.1099,206.475,-157.032,183.81
34,2,31.0115,206.648,-115.107,66.6314
34,3,43.6588,206.518,-127.624,99.0688
34,4,91.721,206.556,-175.724,235.9
34.1,0,12.3514,206.456,-96.2549,22.8216
34.1,1,73.1099,206.475,-157.032,183.81
34.1,2,32.6568,206.648,-116.752,70.8094
34.1,3,43.6588,206.518,-127.624,99.0688
34.1,4,91.721,206.556,-175.724,235.9
34.2,0,12.3514,206.456,-96.2549,22.8216
34.2,1,72.1756,206.475,-156.098,181.05
34.2,2,24.023,206.648,-108.118,49.3416
34.2,3,43.6588,206.518,-127.624,99.0688
34.2,4,89.7377,206.556,-173.741,229.911
34.3,0,16.363,206.456,-100.266,31.7721
34.3,1,72.1756,206.475,-156.098,181.05
34.3,2,24.023,206.648,-108.118,49.3416
34.3,3,36.7923,206.518,-120.758,81.0042
34.3,4,89.7377,206.556,-173.741,229.911
34.4,0,16.363,206.456,-100.266,31.7721
34.4,1,72.1756,206.475,-156.098,181.05
34.4,2,24.023,206.648,-108.118,49.3416
34.4,3,36.7923,206.518,-120.758,81.0042
34.4,4,89.7377,206.556,-173.741,229.911
34.5,0,16.363,206.456,-100.266,31.7721
34.5,1,68.726,206.475,-152.648,170.913
34.5,2,24.023,206.648,-108.118,49.3416
34.5,3,36.7923,206.518,-120.758,81.0042
34.5,4,89.7377,206.556,-173.741,229.911
34.6,0,16.363,206.456,-100.266,31.7721
34.6,1,63.6725,206.475,-147.594,156.226
34.6,2,24.023,206.648,-108.118,49.3416
34.6,3,42.3677,206.518,-126.333,95.6313
34.6,4,89.7377,206.556,-173.741,229.911
34.7,0,23.7036,206.456,-107.607,49.136
34.7,1,63.6725,206.475,-147.594,156.226
34.7,2,24.023,206.648,-108.118,49.3416
34.7,3,51.0794,206.518,-135.045,119.163
34.7,4,89.7377,206.556,-173.741,229.911
34.8,0,17.1657,206.456,-101.069,33.6134
34.8,1,63.6725,206.475,-147.594,156.226
34.8,2,24.023,206.648,-108.118,49.3416
34.8,3,49.0909,206.518,-133.057,113.725
34.8,4,89.7377,206.556,-173.741,229.911
34.9,0,17.1657,206.456,-101.069,33.6134
34.9,1,66.6201,206.475,-150.542,164.768
34.9,2,24.023,206.648,-108.118,49.3416
34.9,3,49.0909,206.518,-133.057,113.725
34.9,4,90.965,206.556,-174.968,233.614
35,0,17.1657,206.456,-101.069,33.6134
35,1,66.6201,206.475,-150.542,164.768
35,2,24.023,206.648,-108.118,49.3416
35,3,49.0909,206.518,-133.057,113.725
35,4,96.0614,206.556,-180.065,249.087
35.1,0,17.1657,206.456,-101.069,33.6134
35.1,1,66.6201,206.475,-150.542,164.768
35.1,2,32.2635,206.648,-116.359,69.8072
35.1,3,49.0909,206.518,-133.057,113.725
35.1,4,96.0614,206.556,-180.065,249.087
35.2,0,17.1657,206.456,-101.069,33.6134
35.2,1,66.6201,206.475,-150.542,164.768
35.2,2,32.2635,206.648,-116.359,69.8072
35.2,3,49.0909,206.518,-133.057,113.725
35.2,4,103.048,206.556,-187.052,270.536
35.3,0,17.2947,206.456,-101.198,33.911
35.3,1,66.6201,206.475,-150.542,164.768
35.3,2,32.2635,206.648,-116.359,69.8072
35.3,3,49.0909,206.518,-133.057,113.725
35.3,4,101.856,206.556,-185.86,266.858
35.4,0,9.26615,206.456,-93.1696,16.2742
35.4,1,62.8383,206.475,-146.76,153.82
35.4,2,32.2635,206.648,-116.359,69.8072
35.4,3,49.0909,206.518,-133.057,113.725
35.4,4,101.856,206.556,-185.86,266.858
35.5,0,9.26615,206.456,-93.1696,16.2742
35.5,1,62.8383,206.475,-146.76,153.82
35.5,2,40.4981,206.648,-124.593,91.2106
35.5,3,51.2493,206.518,-135.215,119.63
35.5,4,100.841,206.556,-184.845,263.733
35.6,0,9.26615,206.456,-93.1696,16.2742
35.6,1,57.2049,206.475,-141.127,137.729
35.6,2,40.4981,206.648,-124.593,91.2106
35.6,3,55.2045,206.518,-139.17,130.564
35.6,4,100.841,206.556,-184.845,263.733
35.7,0,13.6636,206.456,-97.5671,25.6999
35.7,1,52.0474,206.475,-135.969,123.239
35.7,2,38.1383,206.648,-122.234,84.9906
35.7,3,55.2045,206.518,-139.17,130.564
35.7,4,100.841,206.556,-184.845,263.733
35.8,0,13.6636,206.456,-97.5671,25.6999
35.8,1,55.5831,206.475,-139.505,133.147
35.8,2,38.1383,206.648,-122.234,84.9906
35.8,3,55.2045,206.518,-139.17,130.564
35.8,4,100.841,206.556,-184.845,263.733
35.9,0,13.6636,206.456,-97.5671,25.6999
35.9,1,55.5831,206.475,-139.505,133.147
35.9,2,30.9564,206.648,-115.052,66.492
35.9,3,62.8646,206.518,-146.83,152.129
35.9,4,100.841,206.556,-184.845,263.733
36,0,13.6636,206.456,-97.5671,25.6999
36,1,55.5831,206.475,-139.505,133.147
36,2,30.9564,206.648,-115.052,66.492
36,3,62.8646,206.518,-146.83,152.129
36,4,100.496,206.556,-184.499,262.669
36.1,0,13.6636,206.456,-97.5671,25.6999
36.1,1,60.1603,206.475,-144.082,146.138
36.1,2,27.5486,206.648,-111.644,57.9669
36.1,3,62.8646,206.518,-146.83,152.129
36.1,4,100.496,206.556,-184.499,262.669
36.2,0,13.6636,206.456,-97.5671,25.6999
36.2,1,60.1603,206.475,-144.082,146.138
36.2,2,23.1257,206.648,-107.221,47.1805
36.2,3,62.8646,206.518,-146.83,152.129
36.2,4,100.998,206.556,-185.001,264.214
36.3,0,20.0349,206.456,-103.938,40.3169
36.3,1,60.1603,206.475,-144.082,146.138
36.3,2,23.1257,206.648,-107.221,47.1805
36.3,3,62.8646,206.518,-146.83,152.129
36.3,4,100.998,206.556,-185.001,264.214
36.4,0,19.5537,206.456,-103.457,39.1799
36.4,1,61.9058,206.475,-145.828,151.138
36.4,2,23.1257,206.648,-107.221,47.1805
36.4,3,59.3134,206.518,-143.279,142.07
36.4,4,100.998,206.556,-185.001,264.214
36.5,0,19.5537,206.456,-103.457,39.1799
36.5,1,61.9058,206.475,-145.828,151.138
36.5,2,23.1257,206.648,-107.221,47.1805
36.5,3,51.6391,206.518,-135.605,120.701
36.5,4,100.998,206.556,-185.001,264.214
36.6,0,19.5537,206.456,-103.457,39.1799
36.6,1,61.9058,206.475,-145.828,151.138
36.6,2,26.1521,206.648,-110.247,54.5255
36.6,3,48.3577,206.518,-132.323,111.729
36.6,4,100.998,206.556,-185.001,264.214
36.7,0,12.0101,206.456,-95.9135,22.0814
36.7,1,70.4116,206.475,-154.334,175.855
36.7,2,26.1521,206.648,-110.247,54.5255
36.7,3,48.3577,206.518,-132.323,111.729
36.7,4,100.998,206.556,-185.001,264.214
36.8,0,12.0101,206.456,-95.9135,22.0814
36.8,1,70.4116,206.475,-154.334,175.855
36.8,2,26.1521,206.648,-110.247,54.5255
36.8,3,48.3577,206.518,-132.323,111.729
36.8,4,100.998,206.556,-185.001,264.214
36.9,0,12.0101,206.456,-95.9135,22.0814
36.9,1,70.4116,206.475,-154.334,175.855
36.9,2,26.1521,206.648,-110.247,54.5255
36.9,3,48.3577,206.518,-132.323,111.729
36.9,4,97.3717,206.556,-181.375,253.09
37,0,8.54678,206.456,-92.4502,14.7982
37,1,75.0789,206.475,-159.001,189.648
37,2,26.1521,206.648,-110.247,54.5255
37,3,48.3577,206.518,-132.323,111.729
37,4,97.3717,206.556,-181.375,253.09
37.1,0,8.54678,206.456,-92.4502,14.7982
37.1,1,71.6756,206.475,-155.598,179.575
37.1,2,26.1521,206.648,-110.247,54.5255
37.1,3,48.3577,206.518,-132.323,111.729
37.1,4,99.9242,206.556,-183.928,260.913
37.2,0,8.54678,206.456,-92.4502,14.7982
37.2,1,71.6756,206.475,-155.598,179.575
37.2,2,26.1521,206.648,-110.247,54.5255
37.2,3,56.6371,206.518,-140.603,134.559
37.2,4,103.511,206.556,-187.514,271.965
37.3,0,2.6541,206.456,-86.5575,3.7385
37.3,1,76.5774,206.475,-160.499,194.109
37.3,2,23.0112,206.648,-107.106,46.906
37.3,3,56.6371,206.518,-140.603,134.559
37.3,4,103.511,206.556,-187.514,271.965
37.30002024,2,16.1686,205.161,-143.787,46.906
37.4,0,11.0362,206.456,-94.9397,19.9903
37.4,1,76.5774,206.475,-160.499,194.109
37.4,2,23.0112,206.648,-107.106,46.906
37.4,3,50.66,206.518,-134.626,118.013
37.4,4,102.847,206.556,-186.85,269.914
37.5,0,11.0362,206.456,-94.9397,19.9903
37.5,1,76.5774,206.475,-160.499,194.109
37.5,2,23.0112,206.648,-107.106,46.906
37.5,3,50.66,206.518,-134.626,118.013
37.5,4,102.847,206.556,-186.85,269.914
37.6,0,21.4153,206.456,-105.319,43.6043
37.6,1,72.7696,206.475,-156.692,182.804
37.6,2,23.0112,206.648,-107.106,46.906
37.6,3,50.66,206.518,-134.626,118.013
37.6,4,105.667,206.556,-189.67,278.641
37.7,0,21.4153,206.456,-105.319,43.6043
37.7,1,72.7696,206.475,-156.692,182.804
37.7,2,14.5191,206.648,-98.6143,27.2856
37.7,3,59.0474,206.518,-143.013,141.321
37.7,4,44.3938,206.556,-128.397,100.454
37.8,0,25.4798,206.456,-109.383,53.4959
37.8,1,72.2076,206.475,-156.13,181.144
37.8,2,23.6773,206.648,-107.773,48.5072
37.8,3,59.0474,206.518,-143.013,141.321
37.8,4,37.5317,206.556,-121.535,82.4469
37.9,0,25.4798,206.456,-109.383,53.4959
37.9,1,72.2076,206.475,-156.13,181.144
37.9,2,23.6773,206.648,-107.773,48.5072
37.9,3,59.0474,206.518,-143.013,141.321
37.9,4,37.5317,206.556,-121.535,82.4469
38,0,25.4798,206.456,-109.383,53.4959
38,1,72.2076,206.475,-156.13,181.144
38,2,23.6773,206.648,-107.773,48.5072
38,3,59.0474,206.518,-143.013,141.321
38,4,39.7521,206.556,-123.755,88.2148
38.1,0,25.4798,206.456,-109.383,53.4959
38.1,1,72.2076,206.475,-156.13,181.144
38.1,2,23.6773,206.648,-107.773,48.5072
38.1,3,59.3036,206.518,-143.269,142.043
38.1,4,39.7521,206.556,-123.755,88.2148
38.2,0,25.4798,206.456,-109.383,53.4959
38.2,1,72.2076,206.475,-156.13,181.144
38.2,2,17.9353,206.648,-102.031,34.9863
38.2,3,59.3036,206.518,-143.269,142.043
38.2,4,44.7623,206.556,-128.766,101.436
38.3,0,25.4798,206.456,-109.383,53.4959
38.3,1,72.2076,206.475,-156.13,181.144
38.3,2,17.9353,206.648,-102.031,34.9863
38.3,3,59.3036,206.518,-143.269,142.043
38.3,4,44.7623,206.556,-128.766,101.436
38.4,0,25.4798,206.456,-109.383,53.4959
38.4,1,72.2076,206.475,-156.13,181.144
38.4,2,22.2833,206.648,-106.379,45.1651
38.4,3,52.5269,206.518,-136.493,123.146
38.4,4,38.7973,206.556,-122.801,85.7275
38.5,0,25.4798,206.456,-109.383,53.4959
38.5,1,72.2076,206.475,-156.13,181.144
38.5,2,22.2833,206.648,-106.379,45.1651
38.5,3,52.5269,206.518,-136.493,123.146
38.5,4,38.7973,206.556,-122.801,85.7275
38.6,0,24.1426,206.456,-108.046,50.2083
38.6,1,72.2076,206.475,-156.13,181.144
38.6,2,22.2833,206.648,-106.379,45.1651
38.6,3,53.6007,206.518,-137.566,126.113
38.6,4,38.7973,206.556,-122.801,85.7275
38.7,0,24.1426,206.456,-108.046,50.2083
38.7,1,72.2076,206.475,-156.13,181.144
38.7,2,22.2833,206.648,-106.379,45.1651
38.7,3,57.2852,206.518,-141.251,136.372
38.7,4,38.7973,206.556,-122.801,85.7275
38.8,0,24.1426,206.456,-108.046,50.2083
38.8,1,72.2076,206.475,-156.13,181.144
38.8,2,23.4423,206.648,-107.538,47.9414
38.8,3,57.2852,206.518,-141.251,136.372
38.8,4,29.7784,206.556,-113.782,62.7975
38.9,0,24.1426,206.456,-108.046,50.2083
38.9,1,72.2076,206.475,-156.13,181.144
38.9,2,23.4423,206.648,-107.538,47.9414
38.9,3,57.2852,206.518,-141.251,136.372
38.9,4,32.4742,206.556,-116.477,69.538
39,0,24.1426,206.456,-108.046,50.2083
39,1,65.8422,206.475,-149.764,162.507
39,2,24.117,206.648,-108.212,49.5687
39,3,55.7065,206.518,-139.672,131.962
39,4,31.0563,206.556,-115.06,65.9798
39.1,0,28.6628,206.456,-112.566,61.4417
39.1,1,65.8422,206.475,-149.764,162.507
39.1,2,19.5678,206.648,-103.663,38.7622
39.1,3,49.8672,206.518,-133.833,115.843
39.1,4,31.0563,206.556,-115.06,65.9798
39.2,0,28.6628,206.456,-112.566,61.4417
39.2,1,65.8422,206.475,-149.764,162.507
39.2,2,19.5678,206.648,-103.663,38.7622
39.2,3,56.9979,206.518,-140.964,135.568
39.2,4,36.7615,206.556,-120.765,80.4601
39.3,0,20.4659,206.456,-104.369,41.3391
39.3,1,70.1887,206.475,-154.111,175.2
39.3,2,19.5678,206.648,-103.663,38.7622
39.3,3,55.9246,206.518,-139.89,132.57
39.3,4,36.7615,206.556,-120.765,80.4601
39.4,0,20.4659,206.456,-104.369,41.3391
39.4,1,70.1887,206.475,-154.111,175.2
39.4,2,27.2353,206.648,-111.331,57.1923
39.4,3,55.9246,206.518,-139.89,132.57
39.4,4,36.7615,206.556,-120.765,80.4601
39.5,0,28.0341,206.456,-111.938,59.8593
39.5,1,65.4757,206.475,-149.398,161.444
39.5,2,27.2353,206.648,-111.331,57.1923
39.5,3,48.4717,206.518,-132.437,112.039
39.5,4,32.3354,206.556,-116.339,69.1884
39.6,0,32.354,206.456,-116.257,70.8529
39.6,1,65.4757,206.475,-149.398,161.444
39.6,2,33.8003,206.648,-117.896,73.7354
39.6,3,48.4717,206.518,-132.437,112.039
39.6,4,32.3354,206.556,-116.339,69.1884
39.7,0,26.0813,206.456,-109.985,54.9846
39.7,1,65.4757,206.475,-149.398,161.444
39.7,2,33.8003,206.648,-117.896,73.7354
39.7,3,48.4717,206.518,-132.437,112.039
39.7,4,28.6985,206.556,-112.702,60.1271
39.8,0,26.0813,206.456,-109.985,54.9846
39.8,1,65.4757,206.475,-149.398,161.444
39.8,2,41.367,206.648,-125.462,93.5173
39.8,3,41.8332,206.518,-125.799,94.2134
39.8,4,28.6985,206.556,-112.702,60.1271
39.9,0,31.1278,206.456,-115.031,67.7044
39.9,1,65.4757,206.475,-149.398,161.444
39.9,2,41.367,206.648,-125.462,93.5173
39.9,3,41.8332,206.518,-125.799,94.2134
39.9,4,28.6985,206.556,-112.702,60.1271
40,0,31.1278,206.456,-115.031,67.7044
40,1,65.4757,206.475,-149.398,161.444
40,2,46.0765,206.648,-130.172,106.165
40,3,41.8332,206.518,-125.799,94.2134
40,4,28.6985,206.556,-112.702,60.1271
40.1,0,28.7736,206.456,-112.677,61.7213
40.1,1,61.3266,206.475,-145.249,149.476
40.1,2,46.0765,206.648,-130.172,106.165
40.1,3,41.8332,206.518,-125.799,94.2134
40.1,4,28.6985,206.556,-112.702,60.1271
40.2,0,28.7736,206.456,-112.677,61.7213
40.2,1,61.3266,206.475,-145.249,149.476
40.2,2,46.0765,206.648,-130.172,106.165
40.2,3,41.8332,206.518,-125.799,94.2134
40.2,4,28.6985,206.556,-112.702,60.1271
40.3,0,28.7736,206.456,-112.677,61.7213
40.3,1,61.3266,206.475,-145.249,149.476
40.3,2,46.0765,206.648,-130.172,106.165
40.3,3,41.8332,206.518,-125.799,94.2134
40.3,4,32.8937,206.556,-116.897,70.596
40.4,0,28.7736,206.456,-112.677,61.7213
40.4,1,61.3266,206.475,-145.249,149.476
40.4,2,45.926,206.648,-130.021,105.757
40.4,3,36.0428,206.518,-120.008,79.0665
40.4,4,32.8937,206.556,-116.897,70.596
40.5,0,20.9264,206.456,-104.83,42.4355
40.5,1,61.3266,206.475,-145.249,149.476
40.5,2,45.926,206.648,-130.021,105.757
40.5,3,35.4948,206.518,-119.461,77.6541
40.5,4,32.8937,206.556,-116.897,70.596
40.6,0,23.0187,206.456,-106.922,47.47
40.6,1,61.3266,206.475,-145.249,149.476
40.6,2,46.5025,206.648,-130.598,107.32
40.6,3,27.8078,206.518,-111.774,58.2722
40.6,4,32.8937,206.556,-116.897,70.596
40.7,0,17.6714,206.456,-101.575,34.7816
40.7,1,61.3266,206.475,-145.249,149.476
40.7,2,46.5025,206.648,-130.598,107.32
40.7,3,27.8078,206.518,-111.774,58.2722
40.7,4,32.8937,206.556,-116.897,70.596
