simTime,MCCIndex,specWeatherModel
7.70001,4,0.533994
7.8,0,31.1765
7.80001,0,31.1765
7.8,1,45.1869
7.80001,1,45.1869
7.8,2,22.8328
7.80001,2,22.8328
7.8,3,19.8439
7.80001,3,19.8439
7.8,4,0.533994
7.80001,4,0
7.9,0,31.1765
7.90001,0,21.3446
7.9,1,45.1869
7.90001,1,45.1869
7.9,2,22.8328
7.90001,2,22.8328
7.9,3,19.8439
7.90001,3,28.3061
7.9,4,0
7.90001,4,0
8,0,21.3446
8.00001,0,21.3446
8,1,45.1869
8.00001,1,45.1869
8,2,22.8328
8.00001,2,22.8328
8,3,28.3061
8.00001,3,52.382
8,4,0
8.00001,4,0
8.1,0,21.3446
8.10001,0,21.3446
8.1,1,45.1869
8.10001,1,45.1869
8.1,2,22.8328
8.10001,2,22.8328
8.1,3,52.382
8.10001,3,62.7637
8.1,4,0
8.10001,4,0
8.2,0,21.3446
8.20001,0,21.3446
8.2,1,45.1869
8.20001,1,45.1869
8.2,2,22.8328
8.20001,2,38.4571
8.2,3,62.7637
8.20001,3,62.7637
8.2,4,0
8.20001,4,0
8.3,0,21.3446
8.30001,0,21.3446
8.3,1,45.1869
8.30001,1,55.9999
8.3,2,38.4571
8.30001,2,38.4571
8.3,3,62.7637
8.30001,3,62.7637
8.3,4,0
8.30001,4,0
8.4,0,21.3446
8.40001,0,2.13916
8.4,1,55.9999
8.40001,1,55.9999
8.4,2,38.4571
8.40001,2,38.4571
8.4,3,62.7637
8.40001,3,67.6547
8.4,4,0
8.40001,4,0
8.5,0,2.13916
8.50001,0,2.13916
8.5,1,55.9999
8.50001,1,55.9999
8.5,2,38.4571
8.50001,2,24.4561
8.5,3,67.6547
8.50001,3,67.6547
8.5,4,0
8.50001,4,0
8.6,0,2.13916
8.60001,0,0
8.6,1,55.9999
8.60001,1,55.9999
8.6,2,24.4561
8.60001,2,24.4561
8.6,3,67.6547
8.60001,3,67.6547
8.6,4,0
8.60001,4,0
8.7,0,0
8.70001,0,0
8.7,1,55.9999
8.70001,1,55.9999
8.7,2,24.4561
8.70001,2,10.3684
8.7,3,67.6547
8.70001,3,78.5131
8.7,4,0
8.70001,4,0
8.8,0,0
8.80001,0,0
8.8,1,55.9999
8.80001,1,55.9999
8.8,2,10.3684
8.80001,2,10.3684
8.8,3,78.5131
8.80001,3,85.6312
8.8,4,0
8.80001,4,4.7187
8.9,0,0
8.90001,0,0
8.9,1,55.9999
8.90001,1,55.9999
8.9,2,10.3684
8.90001,2,10.3684
8.9,3,85.6312
8.90001,3,85.6312
8.9,4,4.7187
8.90001,4,4.7187
9,0,0
9.00001,0,5.6837
9,1,55.9999
9.00001,1,55.9999
9,2,10.3684
9.00001,2,1.75678
9,3,85.6312
9.00001,3,85.6312
9,4,4.7187
9.00001,4,4.7187
9.1,0,5.6837
9.10001,0,5.6837
9.1,1,55.9999
9.10001,1,71.4516
9.1,2,1.75678
9.10001,2,0
9.1,3,85.6312
9.10001,3,85.6312
9.1,4,4.7187
9.10001,4,4.7187
9.2,0,5.6837
9.20001,0,3.88583
9.2,1,71.4516
9.20001,1,71.4516
9.2,2,0
9.20001,2,0
9.2,3,85.6312
9.20001,3,76.784
9.2,4,4.7187
9.20001,4,4.7187
9.3,0,3.88583
9.30001,0,3.88583
9.3,1,71.4516
9.30001,1,49.2679
9.3,2,0
9.30001,2,6.79929
9.3,3,76.784
9.30001,3,76.784
9.3,4,4.7187
9.30001,4,4.7187
9.4,0,3.88583
9.40001,0,11.5849
9.4,1,49.2679
9.40001,1,69.3519
9.4,2,6.79929
9.40001,2,6.79929
9.4,3,76.784
9.40001,3,91.5531
9.4,4,4.7187
9.40001,4,4.7187
9.5,0,11.5849
9.50001,0,11.5849
9.5,1,69.3519
9.50001,1,69.3519
9.5,2,6.79929
9.50001,2,6.79929
9.5,3,91.5531
9.50001,3,79.8497
9.5,4,4.7187
9.50001,4,4.7187
9.6,0,11.5849
9.60001,0,16.6862
9.6,1,69.3519
9.60001,1,45.6612
9.6,2,6.79929
9.60001,2,6.79929
9.6,3,79.8497
9.60001,3,79.8497
9.6,4,4.7187
9.60001,4,18.5118
9.7,0,16.6862
9.70001,0,16.6862
9.7,1,45.6612
9.70001,1,45.6612
9.7,2,6.79929
9.70001,2,0
9.7,3,79.8497
9.70001,3,79.8497
9.7,4,18.5118
9.70001,4,0
9.8,0,16.6862
9.80001,0,35.3438
9.8,1,45.6612
9.80001,1,45.6612
9.8,2,0
9.80001,2,20.979
9.8,3,79.8497
9.80001,3,79.8497
9.8,4,0
9.80001,4,22.2958
9.9,0,35.3438
9.90001,0,35.3438
9.9,1,45.6612
9.90001,1,45.6612
9.9,2,20.979
9.90001,2,34.4829
9.9,3,79.8497
9.90001,3,79.8497
9.9,4,22.2958
9.90001,4,12.5714
10,0,35.3438
10.00001,0,47.9803
10,1,45.6612
10.00001,1,45.6612
10,2,34.4829
10.00001,2,34.4829
10,3,79.8497
10.00001,3,79.8497
10,4,12.5714
10.00001,4,3.31015
10.1,0,47.9803
10.10001,0,47.9803
10.1,1,45.6612
10.10001,1,45.8354
10.1,2,34.4829
10.10001,2,34.4829
10.1,3,79.8497
10.10001,3,74.7329
10.1,4,3.31015
10.10001,4,3.31015
10.2,0,47.9803
10.20001,0,34.2043
10.2,1,45.8354
10.20001,1,45.8354
10.2,2,34.4829
10.20001,2,34.4829
10.2,3,74.7329
10.20001,3,74.7329
10.2,4,3.31015
10.20001,4,0
10.3,0,34.2043
10.30001,0,34.2043
10.3,1,45.8354
10.30001,1,45.8354
10.3,2,34.4829
10.30001,2,34.4829
10.3,3,74.7329
10.30001,3,59.2038
10.3,4,0
10.30001,4,0
10.4,0,34.2043
10.40001,0,34.2043
10.4,1,45.8354
10.40001,1,52.7058
10.4,2,34.4829
10.40001,2,34.3151
10.4,3,59.2038
10.40001,3,61.4018
10.4,4,0
10.40001,4,0
10.5,0,34.2043
10.50001,0,52.407
10.5,1,52.7058
10.50001,1,52.7058
10.5,2,34.3151
10.50001,2,34.3151
10.5,3,61.4018
10.50001,3,61.4018
10.5,4,0
10.50001,4,0
10.6,0,52.407
10.60001,0,52.407
10.6,1,52.7058
10.60001,1,52.7058
10.6,2,34.3151
10.60001,2,34.3151
10.6,3,61.4018
10.60001,3,61.4018
10.6,4,0
10.60001,4,0
10.7,0,52.407
10.70001,0,52.407
10.7,1,52.7058
10.70001,1,42.7415
10.7,2,34.3151
10.70001,2,34.3151
10.7,3,61.4018
10.70001,3,61.4018
10.7,4,0
10.70001,4,0
10.8,0,52.407
10.80001,0,48.5684
10.8,1,42.7415
10.80001,1,42.7415
10.8,2,34.3151
10.80001,2,34.3151
10.8,3,61.4018
10.80001,3,62.1437
10.8,4,0
10.80001,4,2.58586
10.9,0,48.5684
10.90001,0,46.715
10.9,1,42.7415
10.90001,1,42.7415
10.9,2,34.3151
10.90001,2,34.3151
10.9,3,62.1437
10.90001,3,75.0301
10.9,4,2.58586
10.90001,4,2.58586
11,0,46.715
11.00001,0,46.715
11,1,42.7415
11.00001,1,61.6197
11,2,34.3151
11.00001,2,20.2457
11,3,75.0301
11.00001,3,75.0301
11,4,2.58586
11.00001,4,2.00292
11.1,0,46.715
11.10001,0,46.715
11.1,1,61.6197
11.10001,1,61.6197
11.1,2,20.2457
11.10001,2,20.2457
11.1,3,75.0301
11.10001,3,75.0301
11.1,4,2.00292
11.10001,4,0
11.2,0,46.715
11.20001,0,60.2377
11.2,1,61.6197
11.20001,1,61.6197
11.2,2,20.2457
11.20001,2,16.2147
11.2,3,75.0301
11.20001,3,75.0301
11.2,4,0
11.20001,4,0
11.3,0,60.2377
11.30001,0,60.2377
11.3,1,61.6197
11.30001,1,61.6197
11.3,2,16.2147
11.30001,2,16.2147
11.3,3,75.0301
11.30001,3,75.0301
11.3,4,0
11.30001,4,0
11.4,0,60.2377
11.40001,0,60.2377
11.4,1,61.6197
11.40001,1,47.973
11.4,2,16.2147
11.40001,2,6.31176
11.4,3,75.0301
11.40001,3,52.6056
11.4,4,0
11.40001,4,0
11.5,0,60.2377
11.50001,0,60.2377
11.5,1,47.973
11.50001,1,64.1875
11.5,2,6.31176
11.50001,2,6.31176
11.5,3,52.6056
11.50001,3,52.6056
11.5,4,0
11.50001,4,0
11.6,0,60.2377
11.60001,0,54.3581
11.6,1,64.1875
11.60001,1,64.1875
11.6,2,6.31176
11.60001,2,6.31176
11.6,3,52.6056
11.60001,3,52.6056
11.6,4,0
11.60001,4,0
11.7,0,54.3581
11.70001,0,54.3581
11.7,1,64.1875
11.70001,1,64.1875
11.7,2,6.31176
11.70001,2,6.31176
11.7,3,52.6056
11.70001,3,52.6056
11.7,4,0
11.70001,4,0
11.8,0,54.3581
11.80001,0,54.3581
11.8,1,64.1875
11.80001,1,77.5024
11.8,2,6.31176
11.80001,2,4.43218
11.8,3,52.6056
11.80001,3,52.6056
11.8,4,0
11.80001,4,0
11.9,0,54.3581
11.90001,0,54.3581
11.9,1,77.5024
11.90001,1,98.0357
11.9,2,4.43218
11.90001,2,26.6305
11.9,3,52.6056
11.90001,3,66.2295
11.9,4,0
11.90001,4,0
12,0,54.3581
12.00001,0,54.3581
12,1,98.0357
12.00001,1,100.613
12,2,26.6305
12.00001,2,26.6305
12,3,66.2295
12.00001,3,66.2295
12,4,0
12.00001,4,0
12.1,0,54.3581
12.10001,0,54.3581
12.1,1,100.613
12.10001,1,100.613
12.1,2,26.6305
12.10001,2,26.6305
12.1,3,66.2295
12.10001,3,66.2295
12.1,4,0
12.10001,4,0
12.2,0,54.3581
12.20001,0,54.3581
12.2,1,100.613
12.20001,1,100.613
12.2,2,26.6305
12.20001,2,17.065
12.2,3,66.2295
12.20001,3,66.2295
12.2,4,0
12.20001,4,0
12.3,0,54.3581
12.30001,0,54.3581
12.3,1,100.613
12.30001,1,100.613
12.3,2,17.065
12.30001,2,0.720821
12.3,3,66.2295
12.30001,3,66.2295
12.3,4,0
12.30001,4,0
12.4,0,54.3581
12.40001,0,54.3581
12.4,1,100.613
12.40001,1,124.422
12.4,2,0.720821
12.40001,2,0.720821
12.4,3,66.2295
12.40001,3,50.8036
12.4,4,0
12.40001,4,0
12.5,0,54.3581
12.50001,0,54.3581
12.5,1,124.422
12.50001,1,124.422
12.5,2,0.720821
12.50001,2,0.720821
12.5,3,50.8036
12.50001,3,50.1378
12.5,4,0
12.50001,4,0
12.6,0,54.3581
12.60001,0,54.3581
12.6,1,124.422
12.60001,1,139.386
12.6,2,0.720821
12.60001,2,0.720821
12.6,3,50.1378
